Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,sum_values,multiple_answer_dimension,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
2640,60,"what roles do both the bank of nova scotia and capital one, national association have in the agreement","agent, arranger, bookrunner, book manager",1,1,1,"The Bank of Nova Scotia: Documentation Agent, Joint Lead Arranger and Joint Bookrunner; Capital One, National Association: Joint Lead Arranger and Joint Bookrunner",3,,0.2727272727272727,0.782608695652174,0.21731499277576977,1
2649,60,"who are the authorized signatorys of mizuho bank, ltd.","tracy rahn, ryan durkin",2,0,1,"Tracy Rahn, Authorized Signatory; Oscar Cortez, Director; Michael Maguire, Managing Director",3,,0.26666666666666666,0.7752808988764045,0.16831030932911437,1
2650,60,who are the directors of the bank of nova scotia,"jason rinne, greg strauss, oscar cortez",2,0,1,"Jason Rinne, Director; Patrick Hartweger, Managing Director",3,,0.30769230769230765,0.5964912280701754,0.15976420924144447,1
2651,60,who are the managing directors of bank of the west,"harry yergey, michael maguire, patrick hartweger",2,0,1,"Harry Yergey, Managing Director; Caroline Smith, Assistant Vice President",3,,0.26666666666666666,0.6197183098591549,0.15976420924144447,1
2652,60,"who are the senior vice presidents of capital one, national association","joshua dearmon, eric h. williams, bernadette collins, michael s. barnett",2,0,1,Not found,3,,0.0,0.9253731343283582,0.0,1
2653,60,"who are the vice presidents of city national bank, a national banking association","laura dodd, lukas coleman, susan m. olsen, thor o connell",2,0,1,Not found,3,,0.0,0.8867924528301887,0.0,1
2654,60,what are the roles in the agreement of the company where anthony galea is employed,"agents, managing agent, documentation agent",2,0,1,Executive Director,3,,0.0,0.8048780487804879,0.0,1
2655,60,what are the roles in the agreement of the company where stephanie herndon is employed,"agents, managing agent, documentation agent",2,0,1,Assistant Vice President,3,,0.0,0.7073170731707317,0.0,1
2656,60,what are the roles in the agreement of the company where ryan durkin is employed,"agents, arrangers, lead arranger, managing agent, lead bookrunner, documentation agent",2,0,1,Authorized Signatory,3,,0.0,0.8518518518518519,0.0,1
2657,60,what are the roles in the agreement of the company where tracy rahn is employed,"agents, arrangers, lead arranger, managing agent, lead bookrunner, documentation agent",2,0,1,Authorized Signatory,3,,0.0,0.8518518518518519,0.0,1
2658,60,what are the roles in the agreement of the company where jason rinne is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,Director,3,,0.0,0.9325842696629213,0.0,1
2659,60,what are the roles in the agreement of the company where oscar cortez is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,Director,3,,0.0,0.9325842696629213,0.0,1
2660,60,what are the roles in the agreement of the company where greg strauss is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,Director,3,,0.0,0.9325842696629213,0.0,1
2661,60,what are the roles in the agreement of the company where joshua dearmon is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,Senior Vice President,3,,0.0,0.8426966292134831,0.0,1
2662,60,what are the roles in the agreement of the company where bernadette collins is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,Senior Vice President,3,,0.0,0.8426966292134831,0.0,1
2663,60,what are the roles in the agreement of the company where michael s. barnett is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,Senior Vice President,3,,0.0,0.8426966292134831,0.0,1
2664,60,what are the roles in the agreement of the company where eric h. williams is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,Senior Vice President,3,,0.0,0.8426966292134831,0.0,1
2809,66,what roles do both bnp paribas securities corp. and bank of the west have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2810,66,what roles do both bnp paribas securities corp. and barclays bank plc have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2811,66,"what roles do both bnp paribas securities corp. and bofa securities, inc. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2812,66,what roles do both bnp paribas securities corp. and citigroup global markets inc. have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2813,66,"what roles do both bnp paribas securities corp. and keybanc capital markets, inc. have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2814,66,what roles do both bnp paribas securities corp. and u.s. bank national association have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2815,66,"what roles do both bnp paribas securities corp. and wells fargo securities, llc have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2816,66,"what roles do both bnp paribas securities corp. and mufg bank, ltd. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2817,66,what roles do both bank of the west and barclays bank plc have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2818,66,"what roles do both bank of the west and bofa securities, inc. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2819,66,what roles do both bank of the west and citigroup global markets inc. have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2820,66,"what roles do both bank of the west and keybanc capital markets, inc. have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2821,66,what roles do both bank of the west and u.s. bank national association have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2822,66,"what roles do both bank of the west and wells fargo securities, llc have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2823,66,"what roles do both bank of the west and mufg bank, ltd. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2824,66,"what roles do both barclays bank plc and bofa securities, inc. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2825,66,what roles do both barclays bank plc and citigroup global markets inc. have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2826,66,"what roles do both barclays bank plc and keybanc capital markets, inc. have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2827,66,what roles do both barclays bank plc and u.s. bank national association have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2828,66,"what roles do both barclays bank plc and wells fargo securities, llc have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2829,66,"what roles do both barclays bank plc and mufg bank, ltd. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2830,66,"what roles do both bofa securities, inc. and citigroup global markets inc. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2831,66,"what roles do both bofa securities, inc. and keybanc capital markets, inc. have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2832,66,"what roles do both bofa securities, inc. and wells fargo securities, llc have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2833,66,"what roles do both citigroup global markets inc. and keybanc capital markets, inc. have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2834,66,what roles do both citigroup global markets inc. and u.s. bank national association have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2835,66,"what roles do both citigroup global markets inc. and wells fargo securities, llc have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2836,66,"what roles do both citigroup global markets inc. and mufg bank, ltd. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2837,66,"what roles do both keybanc capital markets, inc. and u.s. bank national association have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2838,66,"what roles do both keybanc capital markets, inc. and wells fargo securities, llc have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2839,66,"what roles do both keybanc capital markets, inc. and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2840,66,"what roles do both u.s. bank national association and wells fargo securities, llc have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2841,66,"what roles do both u.s. bank national association and mufg bank, ltd. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.7948717948717948,0.0,1
2842,66,"what roles do both wells fargo securities, llc and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,1,code terminated,3,,0.0,0.75,0.0,1
2850,66,"who are the vice presidents of keybank, national association","ben snodgrass, tanille ingle",2,0,1,code terminated,3,,0.0,0.7777777777777778,0.0,1
2851,66,"who are the directors of mufg bank, ltd.","kevin wood, cecile segovia",2,0,1,code terminated,3,,0.0,0.84,0.0,1
2852,66,"who are the managing directors of wells fargo bank, national association","darin mullis, erin robinson",2,0,1,code terminated,3,,0.0,0.8461538461538461,0.0,1
2853,66,who are the senior vice presidents of u.s. bank national association,"kristie li, bret douglas, tom priedeman, joseph d. hricovsky, kathryn e. benjamin",2,0,1,code terminated,3,,0.0,0.88,0.0,1
2854,66,what are the roles in the agreement of the company where james riley is employed,"lender, revolver",2,0,1,code terminated,3,,0.0,0.8,0.0,1
2855,66,what are the roles in the agreement of the company where cecile segovia is employed,"agents, lender, arrangers, bookrunner, book manager, lead arranger",2,0,1,code terminated,3,,0.0,0.8360655737704918,0.0,1
2856,66,what are the roles in the agreement of the company where kevin wood is employed,"agents, lender, arrangers, bookrunner, book manager, lead arranger",2,0,1,code terminated,3,,0.0,0.8360655737704918,0.0,1
2857,66,what are the roles in the agreement of the company where erin robinson is employed,"agent, lender",2,0,1,code terminated,3,,0.0,0.7333333333333333,0.0,1
2858,66,what are the roles in the agreement of the company where darin mullis is employed,"agent, lender",2,0,1,code terminated,3,,0.0,0.7333333333333333,0.0,1
2937,9,who are the authorized signatorys of royal bank of canada,"mark walton, james disher",2,0,1,James Disher,3,,0.6666666666666666,0.5,0.5797386715376658,4
2938,9,who are the directors of barclays bank plc,"ann e. sutton, mikhail faybusovich",2,0,1,Ann E. Sutton,3,,0.7499999999999999,0.625,0.5797386715376658,4
2939,9,"who are the senior vice presidents of suncoke energy partners, l.p.","eric searls, mark e. newman, jonathan m. phillips",2,0,1,Mark E. Newman,3,,0.5454545454545454,0.7111111111111111,0.4494364165239822,3
2940,9,what are the roles in the agreement of the company where ann e. sutton is employed,"agent, lender, arranger, bookrunner",2,0,1,Director,3,,0.0,0.84375,0.0,1
2941,9,what are the roles in the agreement of the company where mikhail faybusovich is employed,"agent, lender, arranger, bookrunner",2,0,1,Director,3,,0.0,0.84375,0.0,1
2942,9,what are the roles in the agreement of the company where peter predun is employed,"agent, lender",2,0,1,Executive Director,3,,0.0,0.6666666666666666,0.0,1
2943,9,what are the roles in the agreement of the company where ido yehuda is employed,"agent, lender",2,0,1,Executive Director,3,,0.0,0.6666666666666666,0.0,1
2973,65,what roles do both bofa securities and citizens ban have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2974,65,what roles do both bofa securities and credit suisse have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2975,65,what roles do both bofa securities and dbsi have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2976,65,what roles do both bofa securities and fifth third have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2977,65,what roles do both bofa securities and goldman have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2978,65,what roles do both bofa securities and keybank have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2979,65,what roles do both bofa securities and truist securities have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2980,65,what roles do both citizens ban and credit suisse have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2981,65,what roles do both citizens ban and dbsi have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2982,65,what roles do both citizens ban and fifth third have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2983,65,what roles do both citizens ban and goldman have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2984,65,what roles do both citizens ban and keybank have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2985,65,what roles do both citizens ban and truist securities have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2986,65,what roles do both credit suisse and dbsi have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2987,65,what roles do both credit suisse and fifth third have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2988,65,what roles do both credit suisse and goldman have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2989,65,what roles do both credit suisse and keybank have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2990,65,what roles do both credit suisse and truist securities have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2991,65,what roles do both dbsi and fifth third have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2992,65,what roles do both dbsi and goldman have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2993,65,what roles do both dbsi and keybank have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2994,65,what roles do both dbsi and truist securities have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2995,65,what roles do both fifth third and goldman have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2996,65,what roles do both fifth third and keybank have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2997,65,what roles do both fifth third and truist securities have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2998,65,what roles do both goldman and keybank have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
2999,65,what roles do both goldman and truist securities have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
3000,65,what roles do both keybank and truist securities have in the agreement,"arranger, bookrunner, book manager",1,1,1,LLM parse error,3,,0.0,0.8125,0.0,1
3008,65,who are the vice presidents of deutsche bank ag new york branch,"yumi okabe, philip tancorra",2,0,1,LLM parse error,3,,0.0,0.7692307692307693,0.0,1
3009,65,who are the senior vice presidents of fifth third bank,"lise hinton, matthew j. bradley",2,0,1,LLM parse error,3,,0.0,0.7931034482758621,0.0,1
3010,65,who are the authorized signatorys of goldman sachs bank usa,"andrew griffin, thomas manning, whitney gaston",2,0,1,LLM parse error,3,,0.0,0.8636363636363636,0.0,1
3011,65,what are the roles in the agreement of the company where sean mcwhinnie is employed,"agent, issuer, lender",2,0,1,LLM parse error,3,,0.0,0.7368421052631579,0.0,1
3316,47,"who are the senior vice presidents of bank of america, n.a.","kristie li, robert laporte",2,0,1,Not found,3,,0.0,0.84,0.0,1
3317,47,who are the vice presidents of deutsche bank ag new york branch,"ming k. chu, anthony galea, marni mcmanus, virginia cosenza, philip f. kurpiewski, john p. treadwell jr.",2,0,1,Not found,3,,0.0,0.9263157894736842,0.0,1
3318,47,what are the roles in the agreement of the company where bremmer kneib is employed,"lender, co syndication agents",2,0,1,Vice President,3,,0.0,0.75,0.0,1
3319,47,what are the roles in the agreement of the company where brian mcnany is employed,"lender, bookrunners, co syndication agents",2,0,1,Director,3,,0.0,0.85,0.0,1
3320,47,what are the roles in the agreement of the company where robert laporte is employed,"lender, co syndication agents",2,0,1,Senior Vice President,3,,0.0,0.6785714285714286,0.0,1
3321,47,what are the roles in the agreement of the company where kristie li is employed,"lender, co syndication agents",2,0,1,Senior Vice President,3,,0.0,0.6785714285714286,0.0,1
3322,47,what are the roles in the agreement of the company where kirk tesch is employed,"lender, administrative agent",2,0,1,Managing Director,3,,0.0,0.7777777777777778,0.0,1
3323,47,what are the roles in the agreement of the company where john p. treadwell jr. is employed,"lender, lead arrangers, co syndication agents",2,0,1,Vice President,3,,0.0,0.7906976744186046,0.0,1
3324,47,what are the roles in the agreement of the company where philip f. kurpiewski is employed,"lender, lead arrangers, co syndication agents",2,0,1,Senior Vice President,3,,0.0,0.7209302325581395,0.0,1
3325,47,what are the roles in the agreement of the company where marni mcmanus is employed,"lender, lead arrangers, co syndication agents",2,0,1,Vice President,3,,0.0,0.7906976744186046,0.0,1
3326,47,what are the roles in the agreement of the company where anthony galea is employed,"lender, lead arrangers, co syndication agents",2,0,1,Vice President,3,,0.0,0.7906976744186046,0.0,1
3327,47,what are the roles in the agreement of the company where virginia cosenza is employed,"lender, lead arrangers, co syndication agents",2,0,1,Vice President,3,,0.0,0.7906976744186046,0.0,1
3328,47,what are the roles in the agreement of the company where ming k. chu is employed,"lender, lead arrangers, co syndication agents",2,0,1,Vice President,3,,0.0,0.7906976744186046,0.0,1
3494,51,what are the roles in the agreement of the company where cody gunsch is employed,"agent, lender, arrangers, bookrunners",2,0,1,Administrative Agent and Lender,3,,0.5,0.7352941176470589,0.3360969272762575,2
6,17,"what is the chief executive office office of exgen renewables holdings, llc","il 60603, 49th floorchicago, 10 south dearborn street",2,0,0,Not found,2,,0.0,0.8823529411764706,0.0,1
7,17,"what is the chief executive office office of exgen renewables iv holding, llc","il 60603, 49th floorchicago, 10 south dearborn street",2,0,0,Not found,2,,0.0,0.8823529411764706,0.0,1
947,60,"what role do both pnc capital markets llc and mizuho bank, ltd. have in the agreement",bookrunner,1,1,0,Not found,2,0.0,0.0,0.8,0.0,1
1020,60,"who is the executive director of jpmorgan chase bank, n.a",anthony galea,2,0,0,Anthony Galea,2,0.0,1.0,0.0,1.0000000000000002,5
1021,60,"who is the senior vice president of leidos holdings, inc.",marc h. crown,2,0,0,Marc H. Crown,2,0.0,1.0,0.0,1.0000000000000002,5
1022,60,"who is the treasurer of leidos holdings, inc.",marc h. crown,2,0,0,Marc H. Crown,2,0.0,1.0,0.0,1.0000000000000002,5
1023,60,who is the assistant vice president of regions bank,stephanie herndon,2,0,0,Stephanie Herndon,2,0.0,1.0,0.0,1.0000000000000002,5
1024,60,who is the assistant vice president of bank of the west,caroline smith,2,0,0,Caroline Smith,2,0.0,1.0,0.0,1.0000000000000002,5
1025,60,what is the role in the agreement of the company where marc h. crown is employed,holdings,2,0,0,Senior Vice President and Treasurer,2,0.0,0.0,0.8857142857142857,0.0,1
1420,66,"who is the director of bank of america, n.a.",ronnie glenn,2,0,0,LLM parse error,2,0.0,0.0,0.8666666666666667,0.0,1
1421,66,"who is the svp of bank of america, n.a.",ronnie glenn,2,0,0,Not found,2,0.0,0.0,0.75,0.0,1
1422,66,"who is the duly authorized signatory of capital one, national association",karen m. dahlquist,2,0,0,Duly Authorized Signatory,2,0.0,0.0,0.88,0.0,1
1423,66,who is the authorized signer of citibank n.a.,james riley,2,0,0,Not found,2,0.0,0.0,0.9090909090909091,0.0,1
1424,66,"who is the cfo of icu medical, inc.",brian m. bonnell,2,0,0,Not found,2,0.0,0.0,0.7333333333333333,0.0,1
1425,66,"who is the treasurer of icu medical, inc.",brian m. bonnell,2,0,0,Not found,2,0.0,0.0,0.7333333333333333,0.0,1
1426,66,"who is the authorized officer of jpmorgan chase bank, n.a.",erik barragan,2,0,0,Authorized Officer,2,0.0,0.0,0.8888888888888888,0.0,1
1427,66,"who is the cfo of exc holding corp.tangent medical technologies, inc.excelsior medical corporationicu world, inc.",brian m. bonnell,2,0,0,Not found,2,0.0,0.0,0.7333333333333333,0.0,1
1428,66,"who is the treasurer of exc holding corp.tangent medical technologies, inc.excelsior medical corporationicu world, inc.",brian m. bonnell,2,0,0,Not found,2,0.0,0.0,0.7333333333333333,0.0,1
1429,66,what is the role in the agreement of the company where karen m. dahlquist is employed,lender,2,0,0,Not found,2,0.0,0.0,1.0,0.0,1
1430,66,what is the role in the agreement of the company where brian m. bonnell is employed,borrower,2,0,0,CFO and Treasurer,2,0.0,0.0,0.7647058823529411,0.0,1
1431,66,what is the role in the agreement of the company where erik barragan is employed,lender,2,0,0,Not found,2,0.0,0.0,1.0,0.0,1
1432,66,what is the role in the agreement of the company where ben snodgrass is employed,lender,2,0,0,Not found,2,0.0,0.0,1.0,0.0,1
1433,66,what is the role in the agreement of the company where tanille ingle is employed,lender,2,0,0,Not found,2,0.0,0.0,1.0,0.0,1
1434,66,what is the role in the agreement of the company where bret douglas is employed,lender,2,0,0,Not found,2,0.0,0.0,1.0,0.0,1
1435,66,what is the role in the agreement of the company where tom priedeman is employed,lender,2,0,0,Not found,2,0.0,0.0,1.0,0.0,1
1436,66,what is the role in the agreement of the company where joseph d. hricovsky is employed,lender,2,0,0,Not found,2,0.0,0.0,1.0,0.0,1
1437,66,what is the role in the agreement of the company where kristie li is employed,lender,2,0,0,Not found,2,0.0,0.0,1.0,0.0,1
1438,66,what is the role in the agreement of the company where kathryn e. benjamin is employed,lender,2,0,0,Not found,2,0.0,0.0,1.0,0.0,1
1680,9,"who is the associate of credit suisse ag, cayman islands branch",wei jen yuan,2,0,0,Wei-Jen Yuan,2,0.0,0.4,0.08333333333333333,0.2605556710562624,5
1681,9,"who is the vice president of citibank, n.a.",raymond g. dunning,2,0,0,Raymond G. Dunning,2,0.0,1.0,0.0,1.0000000000000002,5
1682,9,who is the chief financial officer of middletown cogeneration company llc,mark e. newman,2,0,0,Mark E. Newman,2,0.0,1.0,0.0,1.0000000000000002,5
1683,9,who is the senior vice president of middletown cogeneration company llc,mark e. newman,2,0,0,Not found,2,0.0,0.0,0.9230769230769231,0.0,1
1684,9,who is the treasurer of middletown cogeneration company llc,mark e. newman,2,0,0,Mark E. Newman,2,0.0,1.0,0.0,1.0000000000000002,5
1685,9,who is the authorised signatory of the royal bank of scotland plc,brian d. williams,2,0,0,Brian D. Williams,2,0.0,1.0,0.0,1.0000000000000002,5
1686,9,"who is the executive director of jpmorgan chase bank, n.a.",peter predun,2,0,0,Peter Predun,2,0.0,1.0,0.0,1.0000000000000002,5
1687,9,"who is the chief financial officer of suncoke energy partners, l.p.",mark e. newman,2,0,0,Mark E. Newman,2,0.0,1.0,0.0,1.0000000000000002,5
1688,9,"who is the treasurer of suncoke energy partners, l.p.",mark e. newman,2,0,0,Not found,2,0.0,0.0,0.9230769230769231,0.0,1
1689,9,what is the role in the agreement of the company where wei jen yuan is employed,lender,2,0,0,Associate,2,0.0,0.0,1.0,0.0,1
1690,9,what is the role in the agreement of the company where raymond g. dunning is employed,lender,2,0,0,Vice President,2,0.0,0.0,0.7857142857142857,0.0,1
1691,9,what is the role in the agreement of the company where mark e. newman is employed,borrower,2,0,0,Senior Vice President and Chief Financial Officer,2,0.0,0.0,0.8775510204081632,0.0,1
1692,9,what is the role in the agreement of the company where brian d. williams is employed,lender,2,0,0,Authorised Signatory,2,0.0,0.0,0.85,0.0,1
1693,9,what is the role in the agreement of the company where james disher is employed,lender,2,0,0,Authorized Signatory,2,0.0,0.0,0.85,0.0,1
1694,9,what is the role in the agreement of the company where mark walton is employed,lender,2,0,0,Authorized Signatory,2,0.0,0.0,0.85,0.0,1
1695,9,what is the role in the agreement of the company where denise r. cade is employed,borrower,2,0,0,Not found,2,0.0,0.0,0.7777777777777778,0.0,1
1696,9,what is the role in the agreement of the company where jonathan m. phillips is employed,borrower,2,0,0,Senior Vice President,2,0.0,0.0,0.8095238095238095,0.0,1
1697,9,what is the role in the agreement of the company where eric searls is employed,borrower,2,0,0,Senior Vice President,2,0.0,0.0,0.8095238095238095,0.0,1
1806,65,who is the svp of truist bank,frank mccormack,2,0,0,LLM parse error,2,0.0,0.0,1.0,0.0,1
1807,65,"who is the managing director of bank of america, n.a.",brian d. corum,2,0,0,LLM parse error,2,0.0,0.0,0.8,0.0,1
1808,65,"who is the director of citizens bank, n.a.",sean mcwhinnie,2,0,0,LLM parse error,2,0.0,0.0,1.0,0.0,1
1809,65,who is the chief executive officer of mohegan tribal gaming authority,mario c. kontomerkos,2,0,0,LLM parse error,2,0.0,0.0,0.7894736842105263,0.0,1
1810,65,what is the role in the agreement of the company where frank mccormack is employed,lender,2,0,0,LLM parse error,2,0.0,0.0,0.8,0.0,1
1811,65,what is the role in the agreement of the company where brian d. corum is employed,lender,2,0,0,LLM parse error,2,0.0,0.0,0.8,0.0,1
1812,65,what is the role in the agreement of the company where mario c. kontomerkos is employed,borrower,2,0,0,LLM parse error,2,0.0,0.0,0.8,0.0,1
1813,65,what is the role in the agreement of the company where yumi okabe is employed,lender,2,0,0,LLM parse error,2,0.0,0.0,0.8,0.0,1
1814,65,what is the role in the agreement of the company where philip tancorra is employed,lender,2,0,0,LLM parse error,2,0.0,0.0,0.8,0.0,1
1815,65,what is the role in the agreement of the company where lise hinton is employed,lender,2,0,0,LLM parse error,2,0.0,0.0,0.8,0.0,1
1816,65,what is the role in the agreement of the company where matthew j. bradley is employed,lender,2,0,0,LLM parse error,2,0.0,0.0,0.8,0.0,1
1817,65,what is the role in the agreement of the company where whitney gaston is employed,lender,2,0,0,LLM parse error,2,0.0,0.0,0.8,0.0,1
1818,65,what is the role in the agreement of the company where andrew griffin is employed,lender,2,0,0,LLM parse error,2,0.0,0.0,0.8,0.0,1
2964,47,who is the vice president of barclays bank plc,samuel coward,2,0,0,Samuel Coward,2,0.0,1.0,0.0,1.0000000000000002,5
2965,47,"who is the vice president of pnc bank, national association",bremmer kneib,2,0,0,Bremmer Kneib,2,0.0,1.0,0.0,1.0000000000000002,5
2966,47,"who is the director of the bank of tokyo mitsubishi ufj, ltd.",brian mcnany,2,0,0,Brian McNany,2,0.0,1.0,0.0,1.0000000000000002,5
2967,47,who is the chief financial officer and treasurer of united therapeutics corporation,james edgemond,2,0,0,James Edgemond,2,0.0,1.0,0.0,1.0000000000000002,5
2968,47,"who is the managing director of wells fargo bank, national association",kirk tesch,2,0,0,Kirk Tesch,2,0.0,1.0,0.0,1.0000000000000002,5
2969,47,what is the role in the agreement of the company where samuel coward is employed,lender,2,0,0,Lender,2,0.0,1.0,0.0,1.0,5
2970,47,what is the role in the agreement of the company where james edgemond is employed,borrower,2,0,0,Chief Financial Officer and Treasurer,2,0.0,0.0,0.8648648648648649,0.0,1
3531,51,who is the treasurer of calpine corporation,zamir rauf,2,0,0,Stacey Peterson,2,0.0,0.0,0.8,0.0,1
