Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,sum_values,multiple_answer_dimension,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
2621,60,what roles do both u.s. bank national association and the bank of nova scotia have in the agreement,"agent, arranger, bookrunner, book manager",1,1,1,"U.S. Bank National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. The Bank of Nova Scotia is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",3,,0.2727272727272727,0.8097826086956522,0.23114696209804395,1
2622,60,"what roles do both u.s. bank national association and capital one, national association have in the agreement","agent, arranger, bookrunner, book manager",1,1,1,"U.S. Bank National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. Capital One, National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",3,,0.3,0.8186528497409327,0.2288273118542702,1
2628,60,"what roles do both wells fargo securities llc and mizuho bank, ltd. have in the agreement","arranger, bookrunner",1,1,1,"Wells Fargo Securities, LLC is a Joint Lead Arranger and Joint Bookrunner. Mizuho Bank, Ltd. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",3,,0.2222222222222222,0.8766233766233766,0.3141004796605458,4
2629,60,what roles do both wells fargo securities llc and the bank of nova scotia have in the agreement,"arranger, bookrunner, book manager",1,1,1,"Wells Fargo Securities, LLC is a Joint Lead Arranger and Joint Bookrunner. The Bank of Nova Scotia is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",3,,0.1818181818181818,0.808641975308642,0.177816010274154,1
2630,60,"what roles do both wells fargo securities llc and capital one, national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"Wells Fargo Securities, LLC is a Joint Lead Arranger and Joint Bookrunner. Capital One, National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",3,,0.19047619047619047,0.8187134502923976,0.17991792975567658,1
2638,60,"what roles do both mizuho bank, ltd. and the bank of nova scotia have in the agreement","agent, arranger, bookrunner",1,1,1,"Mizuho Bank, Ltd. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. The Bank of Nova Scotia is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",3,,0.3157894736842105,0.8538011695906432,0.3554767779546839,5
2639,60,"what roles do both mizuho bank, ltd. and capital one, national association have in the agreement","agent, arranger, bookrunner",1,1,1,"Mizuho Bank, Ltd. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. Capital One, National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",3,,0.3157894736842105,0.8611111111111112,0.3671157656970137,3
2640,60,"what roles do both the bank of nova scotia and capital one, national association have in the agreement","agent, arranger, bookrunner, book manager",1,1,1,"The Bank of Nova Scotia is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. Capital One, National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",3,,0.2608695652173913,0.8138297872340425,0.2360060810660138,3
2649,60,"who are the authorized signatorys of mizuho bank, ltd.","tracy rahn, ryan durkin",2,0,1,Tracy Rahn,3,,0.6666666666666666,0.5454545454545454,0.5797386715376658,4
2650,60,who are the directors of the bank of nova scotia,"jason rinne, greg strauss, oscar cortez",2,0,1,Not found,3,,0.0,0.8918918918918919,0.0,1
2651,60,who are the managing directors of bank of the west,"harry yergey, michael maguire, patrick hartweger",2,0,1,Harry Yergey,3,,0.5,0.7391304347826086,0.4494364165239822,1
2652,60,"who are the senior vice presidents of capital one, national association","joshua dearmon, eric h. williams, bernadette collins, michael s. barnett",2,0,1,Joshua Dearmon,3,,0.33333333333333337,0.7910447761194029,0.3799783615910079,1
2653,60,"who are the vice presidents of city national bank, a national banking association","laura dodd, lukas coleman, susan m. olsen, thor o connell",2,0,1,Laura Dodd,3,,0.33333333333333337,0.8113207547169812,0.3799783615910079,1
2654,60,what are the roles in the agreement of the company where anthony galea is employed,"agents, managing agent, documentation agent",2,0,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner, and a Documentation Agent.",3,,0.23529411764705882,0.6276595744680851,0.172977507838969,3
2655,60,what are the roles in the agreement of the company where stephanie herndon is employed,"agents, managing agent, documentation agent",2,0,1,Regions Bank is a Senior Managing Agent.,3,,0.36363636363636365,0.5365853658536586,0.31867418263037295,1
2656,60,what are the roles in the agreement of the company where ryan durkin is employed,"agents, arrangers, lead arranger, managing agent, lead bookrunner, documentation agent",2,0,1,Goldman Sachs Bank USA is a Senior Managing Agent.,3,,0.23529411764705882,0.6666666666666666,0.16889135817750073,1
2657,60,what are the roles in the agreement of the company where tracy rahn is employed,"agents, arrangers, lead arranger, managing agent, lead bookrunner, documentation agent",2,0,1,"Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner, and a Documentation Agent.",3,,0.5,0.4827586206896552,0.3175775627773191,3
2658,60,what are the roles in the agreement of the company where jason rinne is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,"The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner, and a Documentation Agent.",3,,0.41666666666666663,0.5578947368421052,0.24833362650967233,3
2659,60,what are the roles in the agreement of the company where oscar cortez is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,"MUFG Bank, Ltd. is a Syndication Agent, and a Joint Lead Arranger and Joint Bookrunner.",3,,0.3636363636363636,0.7078651685393258,0.2113802509192211,3
2660,60,what are the roles in the agreement of the company where greg strauss is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,"Wells Fargo Bank, National Association is a Documentation Agent.",3,,0.2105263157894737,0.5617977528089888,0.1767281432778867,3
2661,60,what are the roles in the agreement of the company where joshua dearmon is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,"Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner, and a Documentation Agent.",3,,0.4347826086956522,0.5576923076923077,0.25620358232072604,1
2662,60,what are the roles in the agreement of the company where bernadette collins is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,"TD Bank, N.A. is a Senior Managing Agent.",3,,0.22222222222222224,0.6853932584269663,0.1908598900456927,1
2663,60,what are the roles in the agreement of the company where michael s. barnett is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,"Fifth Third Bank, National Association is a Senior Managing Agent.",3,,0.20000000000000004,0.6741573033707865,0.1653324433614895,1
2664,60,what are the roles in the agreement of the company where eric h. williams is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,"PNC Bank, National Association is a Documentation Agent.",3,,0.22222222222222224,0.5955056179775281,0.1908598900456927,3
2809,66,what roles do both bnp paribas securities corp. and bank of the west have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.8717948717948718,0.0,1
2810,66,what roles do both bnp paribas securities corp. and barclays bank plc have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner for the Tranche B Term Facility,3,,0.25000000000000006,0.5972222222222222,0.1458365918972267,2
2811,66,"what roles do both bnp paribas securities corp. and bofa securities, inc. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner for the Tranche B Term Facility,3,,0.25000000000000006,0.5972222222222222,0.1458365918972267,2
2812,66,what roles do both bnp paribas securities corp. and citigroup global markets inc. have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner for the Tranche B Term Facility,3,,0.25000000000000006,0.5972222222222222,0.1458365918972267,2
2813,66,"what roles do both bnp paribas securities corp. and keybanc capital markets, inc. have in the agreement","arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.84375,0.0,1
2814,66,what roles do both bnp paribas securities corp. and u.s. bank national association have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner for the Tranche B Term Facility,3,,0.25000000000000006,0.5972222222222222,0.1458365918972267,2
2815,66,"what roles do both bnp paribas securities corp. and wells fargo securities, llc have in the agreement","arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.84375,0.0,1
2816,66,"what roles do both bnp paribas securities corp. and mufg bank, ltd. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner for the Tranche B Term Facility,3,,0.25000000000000006,0.5972222222222222,0.1458365918972267,2
2817,66,what roles do both bank of the west and barclays bank plc have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.8717948717948718,0.0,1
2818,66,"what roles do both bank of the west and bofa securities, inc. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner for the Tranche A Term Facility and the Revolving Facility,3,,0.23529411764705882,0.696969696969697,0.10773291807996813,1
2819,66,what roles do both bank of the west and citigroup global markets inc. have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner for the Tranche A Term Facility and the Revolving Facility,3,,0.23529411764705882,0.696969696969697,0.10773291807996813,1
2820,66,"what roles do both bank of the west and keybanc capital markets, inc. have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner for the Tranche A Term Facility and the Revolving Facility,3,,0.25,0.7272727272727273,0.12433478135409164,2
2821,66,what roles do both bank of the west and u.s. bank national association have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner for the Tranche A Term Facility and the Revolving Facility,3,,0.23529411764705882,0.696969696969697,0.10773291807996813,1
2822,66,"what roles do both bank of the west and wells fargo securities, llc have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner for the Tranche A Term Facility and the Revolving Facility,3,,0.25,0.7272727272727273,0.12433478135409164,2
2823,66,"what roles do both bank of the west and mufg bank, ltd. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner for the Tranche A Term Facility and the Revolving Facility,3,,0.23529411764705882,0.696969696969697,0.10773291807996813,1
2824,66,"what roles do both barclays bank plc and bofa securities, inc. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner for the Tranche B Term Facility,3,,0.25000000000000006,0.5972222222222222,0.1458365918972267,2
2825,66,what roles do both barclays bank plc and citigroup global markets inc. have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner for the Tranche B Term Facility,3,,0.25000000000000006,0.5972222222222222,0.1458365918972267,2
2826,66,"what roles do both barclays bank plc and keybanc capital markets, inc. have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arrangers and Joint Bookrunners for the Tranche A Term Facility and the Revolving Facility,3,,0.0,0.7326732673267327,0.0,1
2827,66,what roles do both barclays bank plc and u.s. bank national association have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.8717948717948718,0.0,1
2828,66,"what roles do both barclays bank plc and wells fargo securities, llc have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arrangers and Joint Bookrunners for the Tranche A Term Facility and the Revolving Facility; Joint Lead Arrangers and Joint Bookrunners for the Tranche B Term Facility,3,,0.0,0.8361581920903954,0.0,1
2829,66,"what roles do both barclays bank plc and mufg bank, ltd. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,Joint Lead Arrangers and Joint Bookrunners for the Tranche A Term Facility and the Revolving Facility; Joint Lead Arrangers and Joint Bookrunners for the Tranche B Term Facility,3,,0.0,0.8135593220338984,0.0,1
2830,66,"what roles do both bofa securities, inc. and citigroup global markets inc. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,Joint Lead Arrangers and Joint Bookrunners for the Tranche A Term Facility and the Revolving Facility,3,,0.0,0.7029702970297029,0.0,1
2831,66,"what roles do both bofa securities, inc. and keybanc capital markets, inc. have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arrangers and Joint Bookrunners for the Tranche A Term Facility and the Revolving Facility,3,,0.0,0.7326732673267327,0.0,1
2832,66,"what roles do both bofa securities, inc. and wells fargo securities, llc have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arrangers and Joint Bookrunners for the Tranche A Term Facility and the Revolving Facility; Joint Lead Arrangers and Joint Bookrunners for the Tranche B Term Facility,3,,0.0,0.8361581920903954,0.0,1
2833,66,"what roles do both citigroup global markets inc. and keybanc capital markets, inc. have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arrangers and Joint Bookrunners for the Tranche A Term Facility and the Revolving Facility,3,,0.0,0.7326732673267327,0.0,1
2834,66,what roles do both citigroup global markets inc. and u.s. bank national association have in the agreement,"agents, arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.8717948717948718,0.0,1
2835,66,"what roles do both citigroup global markets inc. and wells fargo securities, llc have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arrangers and Joint Bookrunners for the Tranche A Term Facility and the Revolving Facility; Joint Lead Arrangers and Joint Bookrunners for the Tranche B Term Facility,3,,0.0,0.8361581920903954,0.0,1
2836,66,"what roles do both citigroup global markets inc. and mufg bank, ltd. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,Joint Lead Arrangers and Joint Bookrunners for the Tranche A Term Facility and the Revolving Facility; Joint Lead Arrangers and Joint Bookrunners for the Tranche B Term Facility,3,,0.0,0.8135593220338984,0.0,1
2837,66,"what roles do both keybanc capital markets, inc. and u.s. bank national association have in the agreement","arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.84375,0.0,1
2838,66,"what roles do both keybanc capital markets, inc. and wells fargo securities, llc have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arrangers and Joint Bookrunners for the Tranche A Term Facility and the Revolving Facility,3,,0.0,0.7326732673267327,0.0,1
2839,66,"what roles do both keybanc capital markets, inc. and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arrangers and Joint Bookrunners for the Tranche A Term Facility and the Revolving Facility; Joint Lead Arrangers and Joint Bookrunners for the Tranche B Term Facility,3,,0.0,0.8361581920903954,0.0,1
2840,66,"what roles do both u.s. bank national association and wells fargo securities, llc have in the agreement","arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.84375,0.0,1
2841,66,"what roles do both u.s. bank national association and mufg bank, ltd. have in the agreement","agents, arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.8717948717948718,0.0,1
2842,66,"what roles do both wells fargo securities, llc and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.84375,0.0,1
2850,66,"who are the vice presidents of keybank, national association","ben snodgrass, tanille ingle",2,0,1,Tanille Ingle,3,,0.6666666666666666,0.5185185185185185,0.5797386715376658,4
2851,66,"who are the directors of mufg bank, ltd.","kevin wood, cecile segovia",2,0,1,Kevin Wood,3,,0.6666666666666666,0.6,0.5797386715376658,3
2852,66,"who are the managing directors of wells fargo bank, national association","darin mullis, erin robinson",2,0,1,Darin Mullis,3,,0.6666666666666666,0.5384615384615384,0.5797386715376658,3
2853,66,who are the senior vice presidents of u.s. bank national association,"kristie li, bret douglas, tom priedeman, joseph d. hricovsky, kathryn e. benjamin",2,0,1,Tom Priedeman,3,,0.2857142857142857,0.8266666666666667,0.3351757433279261,2
2854,66,what are the roles in the agreement of the company where james riley is employed,"lender, revolver",2,0,1,Revolver and Term Loan A Lender,3,,0.5,0.6774193548387096,0.5023287782256718,4
2855,66,what are the roles in the agreement of the company where cecile segovia is employed,"agents, lender, arrangers, bookrunner, book manager, lead arranger",2,0,1,Lender,3,,0.2222222222222222,0.9016393442622951,0.25969799324016246,4
2856,66,what are the roles in the agreement of the company where kevin wood is employed,"agents, lender, arrangers, bookrunner, book manager, lead arranger",2,0,1,Lender,3,,0.2222222222222222,0.9016393442622951,0.25969799324016246,4
2857,66,what are the roles in the agreement of the company where erin robinson is employed,"agent, lender",2,0,1,Lender,3,,0.6666666666666666,0.5,0.5797386715376658,4
2858,66,what are the roles in the agreement of the company where darin mullis is employed,"agent, lender",2,0,1,"Administrative Agent, Collateral Agent, Swingline Lender, Issuing Lender and Lender",3,,0.4444444444444445,0.85,0.7391944366550903,2
2937,9,who are the authorized signatorys of royal bank of canada,"mark walton, james disher",2,0,1,James Disher,3,,0.6666666666666666,0.5,0.5797386715376658,4
2938,9,who are the directors of barclays bank plc,"ann e. sutton, mikhail faybusovich",2,0,1,Ann E. Sutton,3,,0.7499999999999999,0.625,0.5797386715376658,3
2939,9,"who are the senior vice presidents of suncoke energy partners, l.p.","eric searls, mark e. newman, jonathan m. phillips",2,0,1,Mark E. Newman,3,,0.5454545454545454,0.7111111111111111,0.4494364165239822,3
2940,9,what are the roles in the agreement of the company where ann e. sutton is employed,"agent, lender, arranger, bookrunner",2,0,1,Lender,3,,0.4,0.8125,0.37997836159100784,4
2941,9,what are the roles in the agreement of the company where mikhail faybusovich is employed,"agent, lender, arranger, bookrunner",2,0,1,Lender,3,,0.4,0.8125,0.37997836159100784,4
2942,9,what are the roles in the agreement of the company where peter predun is employed,"agent, lender",2,0,1,"Administrative Agent, Lender",3,,0.8,0.5555555555555556,0.7092972666062739,5
2943,9,what are the roles in the agreement of the company where ido yehuda is employed,"agent, lender",2,0,1,Administrative Agent,3,,0.5,0.75,0.33609692727625756,1
2973,65,what roles do both bofa securities and citizens ban have in the agreement,"arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.84375,0.0,1
2974,65,what roles do both bofa securities and credit suisse have in the agreement,"arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.84375,0.0,1
2975,65,what roles do both bofa securities and dbsi have in the agreement,"arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.84375,0.0,1
2976,65,what roles do both bofa securities and fifth third have in the agreement,"arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.84375,0.0,1
2977,65,what roles do both bofa securities and goldman have in the agreement,"arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.84375,0.0,1
2978,65,what roles do both bofa securities and keybank have in the agreement,"arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.84375,0.0,1
2979,65,what roles do both bofa securities and truist securities have in the agreement,"arranger, bookrunner, book manager",1,1,1,Not found,3,,0.0,0.84375,0.0,1
2980,65,what roles do both citizens ban and credit suisse have in the agreement,"arranger, bookrunner, book manager",1,1,1,"Citizens Bank: Administrative Agent, L/C Issuer, Revolving Lender; Credit Suisse: Revolving Lender",3,,0.0,0.8229166666666666,0.0,1
2981,65,what roles do both citizens ban and dbsi have in the agreement,"arranger, bookrunner, book manager",1,1,1,"Citizens Bank: Administrative Agent, L/C Issuer, Revolving Lender; Deutsche Bank AG New York Branch: Revolving Lender",3,,0.0,0.808695652173913,0.0,1
2982,65,what roles do both citizens ban and fifth third have in the agreement,"arranger, bookrunner, book manager",1,1,1,"Citizens Bank: Administrative Agent, L/C Issuer, Revolving Lender; Fifth Third Bank: Revolving Lender",3,,0.0,0.8080808080808081,0.0,1
2983,65,what roles do both citizens ban and goldman have in the agreement,"arranger, bookrunner, book manager",1,1,1,"Citizens Bank: Administrative Agent, L/C Issuer, Revolving Lender; Goldman Sachs Bank USA: Revolving Lender",3,,0.0,0.8,0.0,1
2984,65,what roles do both citizens ban and keybank have in the agreement,"arranger, bookrunner, book manager",1,1,1,"Citizens Bank: Administrative Agent, L/C Issuer, Revolving Lender; KeyBank National Association: Revolving Lender",3,,0.0,0.8018018018018018,0.0,1
2985,65,what roles do both citizens ban and truist securities have in the agreement,"arranger, bookrunner, book manager",1,1,1,"Citizens Bank: Administrative Agent, L/C Issuer, Revolving Lender; Truist Bank: Revolving Lender",3,,0.0,0.7978723404255319,0.0,1
2986,65,what roles do both credit suisse and dbsi have in the agreement,"arranger, bookrunner, book manager",1,1,1,Credit Suisse: Revolving Lender; Deutsche Bank AG New York Branch: Revolving Lender,3,,0.0,0.7590361445783133,0.0,1
2987,65,what roles do both credit suisse and fifth third have in the agreement,"arranger, bookrunner, book manager",1,1,1,Credit Suisse: Revolving Lender; Fifth Third Bank: Revolving Lender,3,,0.0,0.7761194029850746,0.0,1
2988,65,what roles do both credit suisse and goldman have in the agreement,"arranger, bookrunner, book manager",1,1,1,Credit Suisse: Revolving Lender; Goldman Sachs Bank USA: Revolving Lender,3,,0.0,0.7671232876712328,0.0,1
2989,65,what roles do both credit suisse and keybank have in the agreement,"arranger, bookrunner, book manager",1,1,1,Credit Suisse: Revolving Lender; KeyBank National Association: Revolving Lender,3,,0.0,0.7721518987341772,0.0,1
2990,65,what roles do both credit suisse and truist securities have in the agreement,"arranger, bookrunner, book manager",1,1,1,Credit Suisse: Revolving Lender; Truist Bank: Revolving Lender,3,,0.0,0.7580645161290323,0.0,1
2991,65,what roles do both dbsi and fifth third have in the agreement,"arranger, bookrunner, book manager",1,1,1,Deutsche Bank AG New York Branch: Revolving Lender; Fifth Third Bank: Revolving Lender,3,,0.0,0.7790697674418605,0.0,1
2992,65,what roles do both dbsi and goldman have in the agreement,"arranger, bookrunner, book manager",1,1,1,Deutsche Bank AG New York Branch: Revolving Lender; Goldman Sachs Bank USA: Revolving Lender,3,,0.0,0.7717391304347826,0.0,1
2993,65,what roles do both dbsi and keybank have in the agreement,"arranger, bookrunner, book manager",1,1,1,Deutsche Bank AG New York Branch: Revolving Lender; KeyBank National Association: Revolving Lender,3,,0.0,0.7755102040816326,0.0,1
2994,65,what roles do both dbsi and truist securities have in the agreement,"arranger, bookrunner, book manager",1,1,1,Deutsche Bank AG New York Branch: Revolving Lender; Truist Bank: Revolving Lender,3,,0.0,0.7654320987654321,0.0,1
2995,65,what roles do both fifth third and goldman have in the agreement,"arranger, bookrunner, book manager",1,1,1,Fifth Third Bank: Revolving Lender; Goldman Sachs Bank USA: Revolving Lender,3,,0.0,0.7631578947368421,0.0,1
2996,65,what roles do both fifth third and keybank have in the agreement,"arranger, bookrunner, book manager",1,1,1,Fifth Third Bank: Revolving Lender; KeyBank National Association: Revolving Lender,3,,0.0,0.7682926829268293,0.0,1
2997,65,what roles do both fifth third and truist securities have in the agreement,"arranger, bookrunner, book manager",1,1,1,Fifth Third Bank: Revolving Lender; Truist Bank: Revolving Lender,3,,0.0,0.7538461538461538,0.0,1
2998,65,what roles do both goldman and keybank have in the agreement,"arranger, bookrunner, book manager",1,1,1,Goldman Sachs Bank USA: Revolving Lender; KeyBank National Association: Revolving Lender,3,,0.0,0.7727272727272727,0.0,1
2999,65,what roles do both goldman and truist securities have in the agreement,"arranger, bookrunner, book manager",1,1,1,Goldman Sachs Bank USA: Revolving Lender; Truist Bank: Revolving Lender,3,,0.0,0.7605633802816901,0.0,1
3000,65,what roles do both keybank and truist securities have in the agreement,"arranger, bookrunner, book manager",1,1,1,KeyBank National Association: Revolving Lender; Truist Bank: Revolving Lender,3,,0.0,0.7792207792207793,0.0,1
3008,65,who are the vice presidents of deutsche bank ag new york branch,"yumi okabe, philip tancorra",2,0,1,"Philip Tancorra, Yumi Okabe",3,,1.0,0.8461538461538461,1.0,5
3009,65,who are the senior vice presidents of fifth third bank,"lise hinton, matthew j. bradley",2,0,1,Not found,3,,0.0,0.8275862068965517,0.0,1
3010,65,who are the authorized signatorys of goldman sachs bank usa,"andrew griffin, thomas manning, whitney gaston",2,0,1,Thomas Manning,3,,0.5,0.6818181818181818,0.4494364165239822,2
3011,65,what are the roles in the agreement of the company where sean mcwhinnie is employed,"agent, issuer, lender",2,0,1,"Administrative Agent, L/C Issuer, Revolving Lender",3,,0.6666666666666666,0.6041666666666666,0.6569729210330907,5
3316,47,"who are the senior vice presidents of bank of america, n.a.","kristie li, robert laporte",2,0,1,Not found,3,,0.0,0.84,0.0,1
3317,47,who are the vice presidents of deutsche bank ag new york branch,"ming k. chu, anthony galea, marni mcmanus, virginia cosenza, philip f. kurpiewski, john p. treadwell jr.",2,0,1,"Ming K. Chu, Virginia Cosenza",3,,0.47619047619047616,0.7157894736842105,0.4285693450091423,2
3318,47,what are the roles in the agreement of the company where bremmer kneib is employed,"lender, co syndication agents",2,0,1,Lender,3,,0.4,0.7857142857142857,0.37997836159100784,3
3319,47,what are the roles in the agreement of the company where brian mcnany is employed,"lender, bookrunners, co syndication agents",2,0,1,Lender,3,,0.33333333333333337,0.85,0.33517574332792605,3
3320,47,what are the roles in the agreement of the company where robert laporte is employed,"lender, co syndication agents",2,0,1,Lender,3,,0.4,0.7857142857142857,0.37997836159100784,3
3321,47,what are the roles in the agreement of the company where kristie li is employed,"lender, co syndication agents",2,0,1,Lender,3,,0.4,0.7857142857142857,0.37997836159100784,3
3322,47,what are the roles in the agreement of the company where kirk tesch is employed,"lender, administrative agent",2,0,1,"Administrative Agent, Swingline Lender, Lender",3,,0.8571428571428571,0.7045454545454546,0.8177583245211001,4
3323,47,what are the roles in the agreement of the company where john p. treadwell jr. is employed,"lender, lead arrangers, co syndication agents",2,0,1,Lender,3,,0.2857142857142857,0.8604651162790697,0.3032160644503863,3
3324,47,what are the roles in the agreement of the company where philip f. kurpiewski is employed,"lender, lead arrangers, co syndication agents",2,0,1,Lender,3,,0.2857142857142857,0.8604651162790697,0.3032160644503863,3
3325,47,what are the roles in the agreement of the company where marni mcmanus is employed,"lender, lead arrangers, co syndication agents",2,0,1,Lender,3,,0.2857142857142857,0.8604651162790697,0.3032160644503863,3
3326,47,what are the roles in the agreement of the company where anthony galea is employed,"lender, lead arrangers, co syndication agents",2,0,1,Lender,3,,0.2857142857142857,0.8604651162790697,0.3032160644503863,2
3327,47,what are the roles in the agreement of the company where virginia cosenza is employed,"lender, lead arrangers, co syndication agents",2,0,1,Lender,3,,0.2857142857142857,0.8604651162790697,0.3032160644503863,3
3328,47,what are the roles in the agreement of the company where ming k. chu is employed,"lender, lead arrangers, co syndication agents",2,0,1,Lender,3,,0.2857142857142857,0.8604651162790697,0.3032160644503863,2
3494,51,what are the roles in the agreement of the company where cody gunsch is employed,"agent, lender, arrangers, bookrunners",2,0,1,"Administrative Agent, Lender",3,,0.5714285714285715,0.7352941176470589,0.4112070550676187,3
6,17,"what is the chief executive office office of exgen renewables holdings, llc","il 60603, 49th floorchicago, 10 south dearborn street",2,0,0,"10 South Dearborn Street, 49th Floor, Chicago, IL 60603",2,,0.823529411764706,0.9038461538461539,0.7060777744337089,5
7,17,"what is the chief executive office office of exgen renewables iv holding, llc","il 60603, 49th floorchicago, 10 south dearborn street",2,0,0,"10 South Dearborn Street, 49th Floor, Chicago, IL 60603",2,,0.823529411764706,0.9038461538461539,0.7060777744337089,5
947,60,"what role do both pnc capital markets llc and mizuho bank, ltd. have in the agreement",bookrunner,1,1,0,"PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner and Mizuho Bank, Ltd. is a Documentation Agent.",2,0.0,0.11764705882352941,0.9122807017543859,0.14675344736144216,5
1020,60,"who is the executive director of jpmorgan chase bank, n.a",anthony galea,2,0,0,Anthony Galea,2,0.0,1.0,0.0,1.0000000000000002,5
1021,60,"who is the senior vice president of leidos holdings, inc.",marc h. crown,2,0,0,Marc H. Crown,2,0.0,1.0,0.0,1.0000000000000002,5
1022,60,"who is the treasurer of leidos holdings, inc.",marc h. crown,2,0,0,Marc H. Crown,2,0.0,1.0,0.0,1.0000000000000002,5
1023,60,who is the assistant vice president of regions bank,stephanie herndon,2,0,0,Stephanie Herndon,2,0.0,1.0,0.0,1.0000000000000002,5
1024,60,who is the assistant vice president of bank of the west,caroline smith,2,0,0,Caroline Smith,2,0.0,1.0,0.0,1.0000000000000002,5
