document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response
80,who is both the chief financial officer and executive vice president of the company which is the borrower in the agreement,michael e. mcdevitt,3,1,0,Not found
1,who is both the treasurer and vice president of the company which is the borrower in the agreement,mark constant,3,1,0,Not found
90,who is both the treasurer and vice president of the company which is the lender in the agreement,william c. whitaker,3,1,0,Not found
91,who is both the chief executive officer and president of the company which is the borrower in the agreement,ray singleton,3,1,0,Not found
46,who is both the chief executive officer and manager of the company which is the guarantors in the agreement,james pinto,3,1,0,Not found
52,who is both the treasurer and vice president of tax of the company which is the borrower in the agreement,charles r. conradi,3,1,0,Not found
2,who is both the chief financial officer and executive vice president of the company which is the borrower in the agreement,navdeep gupta,3,1,0,Not found
151,"who is both the treasurer and vice president, tax and treasury of the company which is the borrowers in the agreement",anthony h. smith,3,1,0,Not found
87,who is both the chief financial officer and senior vice president of the company which is the borrower in the agreement,ronald d. ford,3,1,0,Not found
87,who is both the treasurer and vice president of the company which is the lender in the agreement,douglas b. bingham,3,1,0,Not found
86,who is both the cfo and executive vice president of the company which is the guarantors in the agreement,chris power,3,1,0,Not found
51,"who is both the treasurer and vice president, finance of the company which is the borrower in the agreement",zamir rauf,3,1,0,Not found
35,who is both the chief financial officer and senior vice president of the company which is the borrower in the agreement,john p. rielly,3,1,0,Not found
35,who is both the general counsel and senior vice president of the company which is the borrower in the agreement,timothy b. goodell,3,1,0,Not found
21,who is both the secretary and treasurer of the company which is the borrower in the agreement,dawn m. wilson,3,1,0,Not found
135,who is both the treasurer and vice president of the company which is the borrower in the agreement,sharon s. spurlin,3,1,0,Not found
34,who is both the chief financial officer and executive vice president of the company which is the borrower in the agreement,cameron m. bready,3,1,0,Not found
119,who is both the chief operating officer and president of the company which is the borrower in the agreement,w. russell scheirman,3,1,0,Not found
19,who is both the ceo and president of the company which is the borrower in the agreement,terry w. handley,3,1,0,Not found
132,"who is both the executive vice president, chief financial officer and treasurer and vice president and treasurer of the company which is the guarantors in the agreement",gary g. zyla,3,1,0,Not found
127,who is both the treasurer and vice president of the company which is the borrower in the agreement,michael dambach,3,1,0,Not found
102,"who is both the chief financial officer and president of the company associated with 1048 industrial court, suite e suwanee, ga 30024",jeffry r. keyes,3,1,0,Not found
28,"who is both the ceo and managing member of the company associated with cayman corporate centre, 27 hospital road,george town, grand cayman ky1 9008",pedro gonzalez de cosio,3,1,0,Not found
28,"who is both the ceo and managing member of the company associated with 110 east 59th street, new york, ny 10022",pedro gonzalez de cosio,3,1,0,Not found
100,"who is both the chief legal and administrative officer and vice president of the company associated with 590 e. middlefield roadmountain view, ca 94043 4008",dan johnston,3,1,0,Not found
10,"who is both the chief financial officer and treasuruer of the company associated with 4900 tiedeman road 4th floorbrooklyn, oh 44144",terence f. sullivan,3,1,0,Not found
12,"who is both the global treasurer and senior vice president of the company associated with 108 wilmot roaddeerfield, il 60015",aidan clare,3,1,0,Not found
88,"who is both the chief financial officer and president of the company associated with 6922 hollywood blvd., suite 500los angeles, ca 90028",r. scott turicchi,3,1,0,Not found
72,"who is both the treasurer and vice president of the company associated with 1000 stanley drivenew britain, connecticut 06053",craig a. douglas,3,1,0,Not found
165,"who is both the corporate secretary and general counsel of the company associated with 222 merchandise mart plaza, suite 1300chicago, il 60654",colleen batcheler,3,1,0,Not found
82,who is both the treasurer and vice president of the company associated with 04 2052042,david c. francisco,3,1,0,David C. Francisco
168,"who is both the treasurer and vice president of the company associated with 1000 stanley drivenew britain, connecticut 06053",robert t. paternostro,3,1,0,Not found
54,"who is both the managing director and senior vice president of the company associated with c o blackstone real estate advisors l.p., 345 park avenue, new york, new york 10154",jonathan olsen,3,1,0,Not found
156,who is both the chief financial officer and vice president of the company associated with u.s.,henk derksen,3,1,0,Not found
91,"who is both the chief executive officer and president of the company associated with 633 17th street, suite 1900denver, colorado 80202 3619",ray singleton,3,1,0,Not found
52,"who is both the treasurer and vice president of tax of the company associated with 1221 broadway oakland, california 94612",charles r. conradi,3,1,0,Not found
51,"who is both the treasurer and vice president, finance of the company associated with 717 texas avenue suite 1000 houston, tx 77002",zamir rauf,3,1,0,Not found
35,"who is both the chief financial officer and senior vice president of the company associated with 1185 avenue of the americasnew york, new york 10036",john p. rielly,3,1,0,Not found
35,"who is both the general counsel and senior vice president of the company associated with 1185 avenue of the americasnew york, new york 10036",timothy b. goodell,3,1,0,Not found
128,who is both the director and market manager of the company where gill skala is employed,leni preciado,3,1,0,Not found
128,who is both the director and market manager of the company where mario de luca is employed,leni preciado,3,1,0,Not found
11,who is both the vice president and treasurer of the company where carolyn kee is employed,john j. tus,3,1,0,Not found
11,who is both the vice president and treasurer of the company where virginia cosenza is employed,john j. tus,3,1,0,Not found
139,who is both the chief financial officer and senior vice president of the company where shivani agarwal is employed,jay a. brown,3,1,0,Not found
139,who is both the authorized signatory and vice president of the company where eric ridgway is employed,michael king,3,1,0,Not found
139,who is both the authorized signatory and vice president of the company where lennie blakeslee is employed,michael king,3,1,0,Not found
139,who is both the authorized signatory and vice president of the company where michael vondriska is employed,michael king,3,1,0,Not found
139,who is both the authorized signatory and vice president of the company where ronnie glenn is employed,michael king,3,1,0,Not found
12,who is both the senior vice president and global treasurer of the company where gr inne kelly is employed,aidan clare,3,1,0,Not found
12,who is both the senior vice president and global treasurer of the company where john devlin is employed,aidan clare,3,1,0,Not found
12,who is both the senior vice president and global treasurer of the company where sara la berg is employed,aidan clare,3,1,0,Not found
12,"who is both the general counsel and executive vice president, of the company where gr inne kelly is employed",marco pagni,3,1,0,Not found
12,"who is both the general counsel and executive vice president, of the company where john devlin is employed",marco pagni,3,1,0,Not found
12,"who is both the general counsel and executive vice president, of the company where sara la berg is employed",marco pagni,3,1,0,Not found
106,who is both the director and vice president of the company where michael getz is employed,kirkwood roland,3,1,0,Not found
106,who is both the director and vice president of the company where vanessa a. kurbatskiy is employed,kirkwood roland,3,1,0,Not found
48,who is both the vice president law assistant and corporate secretary of the company where jonathan rose is employed,chris kaitson,3,1,0,Not found
61,who is both the director and vice president of the company where amanuel assefa is employed,jim cahow,3,1,0,Not found
61,who is both the director and vice president of the company where bridgett j. manduk mowry is employed,jim cahow,3,1,0,Not found
61,who is both the director and vice president of the company where christopher shafto is employed,jim cahow,3,1,0,Not found
61,who is both the director and vice president of the company where liz cheng is employed,jim cahow,3,1,0,Not found
61,who is both the director and vice president of the company where marko lukin is employed,jim cahow,3,1,0,Not found
89,who is both the chief financial officer and managing director of the company where james b. pekarek is employed,charles p. holden,3,1,0,Not found
89,who is both the vp finance and treasurer of the company where james pekarek is employed,lee neumann,3,1,0,Not found
89,who is both the vp finance and treasurer of the company where matthew mccabe is employed,lee neumann,3,1,0,Not found
99,who is both the president and treasurer of the company where s. victoria harvey is employed,doug couvillion,3,1,0,Not found
9,who is both the chief financial officer and senior vice president of the company where eric searls is employed,mark e. newman,3,1,0,Not found
9,who is both the chief financial officer and senior vice president of the company where jonathan m. phillips is employed,mark e. newman,3,1,0,Not found
58,who is both the president and chief executive officer of the company where michael fleming is employed,dennis m. lanfear,3,1,0,Not found
140,who is both the director and authorized signatory of the company where sean mckinley is employed,demetrios tserpelis,3,1,0,Not found
140,who is both the director and authorized signatory of the company where tony traynor is employed,demetrios tserpelis,3,1,0,Not found
83,who is both the senior vice president and general counsel of the company where andrew hietala is employed,michael ray,3,1,0,Not found
83,who is both the senior vice president and general counsel of the company where michael dixon is employed,michael ray,3,1,0,Not found
83,who is both the senior vice president and general counsel of the company where rita e. dillon is employed,michael ray,3,1,0,Not found
83,who is both the senior vice president and general counsel of the company where steve levi is employed,michael ray,3,1,0,Not found
83,who is both the senior vice president and general counsel of the company where steve ryan is employed,michael ray,3,1,0,Not found
83,who is both the senior vice president and general counsel of the company where tim leyden is employed,michael ray,3,1,0,Not found
83,who is both the senior vice president and general counsel of the company where timothy leyden is employed,michael ray,3,1,0,Not found
54,who is both the managing director and senior vice president of the company where chuckie reddy is employed,jonathan olsen,3,1,0,Not found
42,who is both the chief financial officer and senior vice president of the company where alan garson is employed,michael j. bufano,3,1,0,Not found
142,"who is both the vice president, law and corporate secretary of the company where jon a. dobson is employed",christine r. johnston,3,1,0,Not found
142,"who is both the treasurer and vice president, finance of the company where jon a. dobson is employed",joel e. hunter,3,1,0,Not found
156,who is both the chief financial officer and director of the company where guelay mese is employed,henk derksen,3,1,0,Not found
5,who is both the senior vice president and vice president of the company where denise smyth is employed,roy e. alexander,3,1,0,Not found
5,who is both the senior vice president and vice president of the company where robert masters is employed,roy e. alexander,3,1,0,Not found
90,who is both the vice president and treasurer of the company where christopher a. salek is employed,william c. whitaker,3,1,0,Not found
90,who is both the vice president and treasurer of the company where michael vondriska is employed,william c. whitaker,3,1,0,Not found
84,who is both the senior vice president and treasurer of the company where brian tuerff is employed,michael a. crabtree,3,1,0,MICHAEL A. CRABTREE
84,who is both the senior vice president and treasurer of the company where james m. armstrong is employed,michael a. crabtree,3,1,0,Not found
84,who is both the senior vice president and treasurer of the company where samuel a. bluso is employed,michael a. crabtree,3,1,0,MICHAEL A. CRABTREE
52,who is both the vice president of tax and treasurer of the company where laura stein is employed,charles r. conradi,3,1,0,Not found
145,who is both the director and vice president of the company where guy major is employed,joseph d. glatt,3,1,0,Not found
145,who is both the director and vice president of the company where tammy jennissen is employed,joseph d. glatt,3,1,0,Not found
87,who is both the chief financial officer and senior vice president of the company where jennifer yan is employed,ronald d. ford,3,1,0,Not found
87,who is both the vice president and treasurer of the company where sarah c. lesser is employed,douglas b. bingham,3,1,0,Not found
35,who is both the chief financial officer and senior vice president of the company where devon j. lang is employed,john p. rielly,3,1,0,Not found
35,who is both the chief financial officer and senior vice president of the company where joe hykle is employed,john p. rielly,3,1,0,Not found
35,who is both the chief financial officer and senior vice president of the company where kelton glasscock is employed,john p. rielly,3,1,0,Not found
35,who is both the chief financial officer and senior vice president of the company where sophia love is employed,john p. rielly,3,1,0,Not found
35,who is both the senior vice president and general counsel of the company where devon j. lang is employed,timothy b. goodell,3,1,0,Not found
35,who is both the senior vice president and general counsel of the company where joe hykle is employed,timothy b. goodell,3,1,0,Not found
35,who is both the senior vice president and general counsel of the company where kelton glasscock is employed,timothy b. goodell,3,1,0,Not found
35,who is both the senior vice president and general counsel of the company where sophia love is employed,timothy b. goodell,3,1,0,Not found
121,who is both the general manager and vp of the company where murtuza ziauddin is employed,jane chang,3,1,0,Not found
121,who is both the director and svp of the company where chris hursey is employed,paul hultgren,3,1,0,Not found
121,who is both the director and svp of the company where steven r. bruno is employed,paul hultgren,3,1,0,Not found
121,who is both the vice president and general counsel of the company where daniel vilarelle is employed,peter c. underwood,3,1,0,Not found
121,who is both the vice president and general counsel of the company where darran wee is employed,peter c. underwood,3,1,0,Not found
121,who is both the vice president and general counsel of the company where eric harvey is employed,peter c. underwood,3,1,0,Not found
121,who is both the vice president and general counsel of the company where mary r. wright is employed,peter c. underwood,3,1,0,Not found
121,who is both the vice president and general counsel of the company where s. bradley mcdougall is employed,peter c. underwood,3,1,0,Not found
121,who is both the vice president and general counsel of the company where shirley shipley is employed,peter c. underwood,3,1,0,Not found
135,who is both the vice president and treasurer of the company where christine aharonian is employed,sharon s. spurlin,3,1,0,Not found
135,who is both the vice president and treasurer of the company where gabriel juarez is employed,sharon s. spurlin,3,1,0,Not found
135,who is both the vice president and treasurer of the company where john c. lozano is employed,sharon s. spurlin,3,1,0,Not found
135,who is both the vice president and treasurer of the company where reginald crichlow is employed,sharon s. spurlin,3,1,0,Not found
135,who is both the vice president and treasurer of the company where rosanne parsill is employed,sharon s. spurlin,3,1,0,Not found
135,who is both the vice president and treasurer of the company where david valentine is employed,sharon s. spurlin,3,1,0,Not found
135,who is both the vice president and treasurer of the company where les werme is employed,sharon s. spurlin,3,1,0,Not found
135,who is both the vice president and treasurer of the company where m. colin warman is employed,sharon s. spurlin,3,1,0,Not found
135,who is both the vice president and treasurer of the company where mark oberreuter is employed,sharon s. spurlin,3,1,0,Not found
135,who is both the vice president and treasurer of the company where shannon juhan is employed,sharon s. spurlin,3,1,0,Not found
135,who is both the vice president and treasurer of the company where virginia cosenza is employed,sharon s. spurlin,3,1,0,Not found
135,who is both the vice president and treasurer of the company where hans beekmans is employed,sharon s. spurlin,3,1,0,Not found
109,who is both the ceo and chief executive officer and chairman of the board of the company where denis yevstifeyey is employed,christopher j. spencer,3,1,0,Not found
109,who is both the ceo and chief executive officer and chairman of the board of the company where douglas polinksy is employed,christopher j. spencer,3,1,0,Not found
109,who is both the ceo and chief executive officer and chairman of the board of the company where j. gregory smith is employed,christopher j. spencer,3,1,0,Not found
109,who is both the ceo and chief executive officer and chairman of the board of the company where john busshaus is employed,christopher j. spencer,3,1,0,Not found
34,who is both the chief financial officer and executive vice president of the company where rejji p. hayes is employed,cameron m. bready,3,1,0,Not found
34,who is both the vice president and general counsel of the company where rejji p. hayes is employed,wendy a. mcintyre,3,1,0,Not found
26,who is both the senior vice president and treasurer of the company where katherine.kelly is employed,jeffrey galik,3,1,0,Jeffrey Galik
26,who is both the senior vice president and treasurer of the company where katherine kelly is employed,jeffrey galik,3,1,0,Jeffrey Galik
26,who is both the senior vice president and treasurer of the company where jeffrey.galik is employed,jeffrey galik,3,1,0,Jeffrey Galik
11,"what is the address of the loan and agency services group, office of the company which is both the  lead arrangers and co book managers in the agreement","floor 3, de 19713, ops 2500 stanton christiana rd.newark",3,1,0,Not found
72,what is the address of the uk branch office of the company which is both the lead and arrangers in the agreement,"england e14 5lb, 25 canada squarecanary wharflondon",3,1,0,Not found
166,what is the address of the zonal office office of the company which is both the lender and bookrunners in the agreement,dubai uae,3,1,0,Not found
166,what is the address of the corporate office office of the company which is both the lender and bookrunners in the agreement,"usa, atlanta, ga 30326, suite 2000, 3560 lenox road, two alliance center",3,1,0,Not found
166,what is the address of the zonal office office of the company which is both the holdings and subsidiary in the agreement,dubai uae,3,1,0,Not found
166,what is the address of the corporate office office of the company which is both the holdings and subsidiary in the agreement,"usa, atlanta, ga 30326, suite 2000, 3560 lenox road, two alliance center",3,1,0,Not found
165,what is the address of the agency management office of the company which is both the lender and administrative agent in the agreement,"ca 94104, 4th floorsan francisco, mail code ca5 705 04 09555 california street",3,1,0,"Bank of America, N.A. Agency Management Mail Code: CA5-705-04-09 555 California Street, 4th Floor San Francisco, CA 94104"
91,what is the address of the address for notices office of the company which is both the lender and lender in the agreement,"colorado 80202, suite 1100denver, bank of oklahoma1625 broadway",3,1,0,Not found
91,what is the address of the payment processing center office of the company which is both the lender and lender in the agreement,"oklahoma 73124 8817, p.o. box 248817oklahoma city",3,1,0,Not found
44,what is the address of the trade finance office of the company which is both the l c issuer and lender in the agreement,"pa6 580 02 301 fleet wayscranton, pa 18507attention alfonso malave jr.",3,1,0,Not found
138,who are the senior vice presidents of the company which is the lender in the agreement,"nicolas zitelli, frederick h. denecke",3,0,1,Not found
138,"what roles does pnc bank, national association have in the agreement which are not the roles of u.s. bank, national association","lender, administrative agent",2,1,1,Administrative Agent
139,who are the senior vice presidents of the company which is the borrower in the agreement,"jay a. brown, shivani agarwal",3,0,1,Not found
139,who are the managing directors of the company which is the administrative agent lender in the agreement,"david clark, david w. kee, tanya crossley",3,0,1,Not found
139,who are the managing directors of the company which is the issuing bank lender in the agreement,"david clark, david w. kee, tanya crossley",3,0,1,Not found
139,who are the authorized signatorys of the company which is the administrative agent lender in the agreement,"savo bozic, michael king, sheldon pinto, bertram h. tang",3,0,1,Not found
139,who are the authorized signatorys of the company which is the issuing bank lender in the agreement,"savo bozic, michael king, sheldon pinto, bertram h. tang",3,0,1,Not found
139,who are the vice presidents of the company which is the administrative agent lender in the agreement,"eric ridgway, michael king, ronnie glenn, lennie blakeslee, michael vondriska",3,0,1,Not found
139,who are the vice presidents of the company which is the issuing bank lender in the agreement,"eric ridgway, michael king, ronnie glenn, lennie blakeslee, michael vondriska",3,0,1,Not found
139,who are the directors of the company which is the administrative agent lender in the agreement,"linda tam, ola anderssen, kestrina budina, peter c. rogers, cynthia w. burton",3,0,1,Not found
139,who are the directors of the company which is the issuing bank lender in the agreement,"linda tam, ola anderssen, kestrina budina, peter c. rogers, cynthia w. burton",3,0,1,Not found
139,what companies are the  lead arrangers but not the  bookrunners in the agreement,"pierce, citigroup global markets inc.",2,1,1,Not found
161,who are the senior vice presidents of the company which is the lender in the agreement,"john wilgus, sean apicella",3,0,1,Not found
161,who are the vice presidents of the company which is the co syndication agents in the agreement,"joe white, thomas z. schmitt",3,0,1,Not found
161,who are the vice presidents of the company which is the  lead arrangers in the agreement,"joe white, thomas z. schmitt",3,0,1,Not found
161,who are the vice presidents of the company which is the lender in the agreement,"joe white, thomas z. schmitt",3,0,1,Not found
161,who are the directors of the company which is the co syndication agents in the agreement,"ryan almond, jonas robinson",3,0,1,Not found
161,who are the directors of the company which is the lender in the agreement,"ryan almond, jonas robinson",3,0,1,Not found
161,what companies are the  lead arrangers but not the lender in the agreement,"inc., truist securities, bmo capital markets",2,1,1,Not found
160,who are the vice presidents of the company which is the issuing bank in the agreement,"joseph siri, martin corrigan",3,0,1,Not found
160,who are the directors of the company which is the issuing bank in the agreement,"steve curran, amanuel assefa",3,0,1,Not found
160,"what roles does barclays bank plc have in the agreement which are not the roles of bofa securities, inc","issuing bank, administrative agent",2,1,1,"Administrative Agent, an Issuing Bank and a Lender"
160,"what roles does barclays bank plc have in the agreement which are not the roles of morgan stanley senior funding, inc","issuing bank, administrative agent",2,1,1,"Administrative Agent, an Issuing Bank and a Lender"
160,"what roles does barclays bank plc have in the agreement which are not the roles of jpmorgan chase bank, n.a.","bookrunners, administrative agent",2,1,1,Administrative Agent
160,what companies are the issuing bank but not the  bookrunners in the agreement,"n.a., ltd., citibank, mufg bank, truist bank, bank of america, jpmorgan chase bank, morgan stanley bank",2,1,1,"Citibank, N.A., MUFG Bank, Ltd. and Truist Bank"
160,what companies are the issuing bank but not the  lead arrangers in the agreement,"n.a., ltd., citibank, mufg bank, truist bank, bank of america, morgan stanley bank",2,1,1,"Citibank, N.A., MUFG Bank, Ltd. and Truist Bank"
148,who are the vice presidents of the company where mukesh singh is employed,"meng zhang, will hicks, liliana claar, rumesha ahmed, karim remtoula",3,0,1,Not found
148,who are the directors of the company where karim remtoula is employed,"craig malloy, mukesh singh, todd kennedy, jonathan eady, katherine bass",3,0,1,Not found
148,who are the directors of the company where liliana claar is employed,"craig malloy, mukesh singh, todd kennedy, jonathan eady, katherine bass",3,0,1,Not found
148,who are the directors of the company where meng zhang is employed,"craig malloy, mukesh singh, todd kennedy, jonathan eady, katherine bass",3,0,1,Not found
148,who are the vice presidents of the company where katherine bass is employed,"meng zhang, will hicks, liliana claar, rumesha ahmed, karim remtoula",3,0,1,Not found
148,who are the vice presidents of the company where todd kennedy is employed,"meng zhang, will hicks, liliana claar, rumesha ahmed, karim remtoula",3,0,1,Not found
148,who are the vice presidents of the company where jonathan eady is employed,"meng zhang, will hicks, liliana claar, rumesha ahmed, karim remtoula",3,0,1,Not found
148,who are the vice presidents of the company where craig malloy is employed,"meng zhang, will hicks, liliana claar, rumesha ahmed, karim remtoula",3,0,1,Not found
148,who are the directors of the company where will hicks is employed,"craig malloy, mukesh singh, todd kennedy, jonathan eady, katherine bass",3,0,1,Not found
148,who are the directors of the company where rumesha ahmed is employed,"craig malloy, mukesh singh, todd kennedy, jonathan eady, katherine bass",3,0,1,Not found
148,who are the managing directors of the company which is the lender in the agreement,"greg strauss, p. nicholas rogers",3,0,1,Not found
148,who are the senior vice presidents of the company which is the co syndication agents in the agreement,"emily chott, r. ruining nguyen, jonathan f. lindvall",3,0,1,Not found
148,who are the senior vice presidents of the company which is the lender in the agreement,"emily chott, r. ruining nguyen, jonathan f. lindvall",3,0,1,Not found
148,who are the vice presidents of the company which is the administrative agent in the agreement,"meng zhang, will hicks, liliana claar, rumesha ahmed, karim remtoula",3,0,1,Not found
148,who are the directors of the company which is the lender in the agreement,"craig malloy, mukesh singh, todd kennedy, jonathan eady, katherine bass",3,0,1,Not found
148,what companies are the lender but not the administrative agent in the agreement,"td bank, pnc bank, bnp paribas, truist bank, hsbc bank usa, mufg union bank, wells fargo bank, barclays bank plc, jpmorgan chase bank, morgan stanley bank, the bank of nova scotia, the northern trust company, national westminster bank plc, u.s. bank national association",2,1,1,Not found
148,what companies are the lender but not the co syndication agents in the agreement,"pnc bank, truist bank, hsbc bank usa, bank of america, mufg union bank, wells fargo bank, barclays bank plc, jpmorgan chase bank, morgan stanley bank, the bank of nova scotia, the northern trust company, national westminster bank plc, u.s. bank national association",2,1,1,Not found
148,what companies are the lender but not the documentation agents in the agreement,"td bank, pnc bank, bnp paribas, truist bank, hsbc bank usa, bank of america, mufg union bank, wells fargo bank, barclays bank plc, jpmorgan chase bank, morgan stanley bank, the northern trust company",2,1,1,Not found
162,who are the presidents of the company which is the guarantor in the agreement,"mark d. andrews, michael j. niedermaier",3,0,1,"Mark D. Andrews, Michael J. Niedermaier"
162,who are the vice presidents of the company which is the lender in the agreement,"ivan davey, michael king",3,0,1,Ivan Davey and Michael King
162,who are the secretarys of the company which is the guarantor in the agreement,"michael rasmuson, michael j. niedermaier",3,0,1,"Michael Rasmuson, Mark D. Andrews, Michael J. Niedermaier"
166,what companies are the bookrunners but not the lead arrangers in the agreement,"ltd., ing bank n.v., singapore branch, barclays bank plc, state bank of india, standard chartered bank, kotak mahindra bank limited, the bank of tokyo mitsubishi ufj, citigroup global markets asia limited",2,1,1,Not found
166,what companies are the bookrunners but not the lender in the agreement,"ing bank n.v., singapore branch, icici bank limited, citigroup global markets asia limited",2,1,1,Not found
164,"what roles does u.s. bank national association have in the agreement which are not the roles of suntrust robinson humphrey, inc","lender, lc issuer, administrative agent",2,1,1,Not found
164,what roles does u.s. bank national association have in the agreement which are not the roles of truist bank,"lc issuer, book runners, administrative agent",2,1,1,Not found
164,what roles does u.s. bank national association have in the agreement which are not the roles of regions bank,"lc issuer, book runners, administrative agent",2,1,1,Not found
164,what companies are the lender but not the  book runners in the agreement,"arvest bank, truist bank, regions bank, comerica bank, commerce bank, fifth third bank",2,1,1,Not found
164,what companies are the lender but not the syndication agents in the agreement,"arvest bank, comerica bank, commerce bank, fifth third bank, u.s. bank national association",2,1,1,Not found
170,who are the managing directors of the company which is the administrative agent in the agreement,"diane emanuel, susan t. gallagher",3,0,1,Not found
170,who are the managing directors of the company which is the co documentation agent in the agreement,"diane emanuel, susan t. gallagher",3,0,1,Not found
170,who are the managing directors of the company which is the co syndication agent in the agreement,"diane emanuel, susan t. gallagher",3,0,1,Not found
170,who are the managing directors of the company which is the swing line lender in the agreement,"diane emanuel, susan t. gallagher",3,0,1,Not found
170,who are the vice presidents of the company which is the administrative agent in the agreement,"tony wong, jason fuqua, matthew gregg, ronaldo naval, sabrina hassan, michael vondriska",3,0,1,Not found
170,who are the vice presidents of the company which is the co documentation agent in the agreement,"tony wong, jason fuqua, matthew gregg, ronaldo naval, sabrina hassan, michael vondriska",3,0,1,Not found
170,who are the vice presidents of the company which is the co syndication agent in the agreement,"tony wong, jason fuqua, matthew gregg, ronaldo naval, sabrina hassan, michael vondriska",3,0,1,Not found
170,who are the vice presidents of the company which is the swing line lender in the agreement,"tony wong, jason fuqua, matthew gregg, ronaldo naval, sabrina hassan, michael vondriska",3,0,1,Not found
170,what companies are the administrative agent but not the swing line lender in the agreement,"n.a., citibank, wells fargo bank, jpmorgan chase bank, goldman sachs bank usa, the bank of nova scotia, u.s. bank national association",2,1,1,Not found
170,what companies are the co documentation agent but not the swing line lender in the agreement,"n.a., citibank, wells fargo bank, jpmorgan chase bank, goldman sachs bank usa, the bank of nova scotia, u.s. bank national association",2,1,1,Not found
170,what companies are the co syndication agent but not the swing line lender in the agreement,"n.a., citibank, wells fargo bank, jpmorgan chase bank, goldman sachs bank usa, the bank of nova scotia, u.s. bank national association",2,1,1,Not found
165,who are the vice presidents of the company where peter duncan is employed,"pacella lehane, ryan zimmerman, brigitte m. sinclair, bridgett j. manduk mowry",3,0,1,Not found
165,who are the authorized signatorys of the company which is the lender in the agreement,"annie carr, tracy rahn, charles shaw, gordon macarthur",3,0,1,Not found
165,who are the directors of the company which is the lender in the agreement,"ole koppang, sangeeta shah, tesha winslow, j. casey cosgrove",3,0,1,Not found
165,who are the vice presidents of the company which is the lender in the agreement,"pacella lehane, ryan zimmerman, brigitte m. sinclair, bridgett j. manduk mowry",3,0,1,Not found
165,what companies are the lender but not the documentation agents in the agreement,"n.a, ltd., mizuho bank, hsbc bank usa, suntrust bank, bank of america, new york branch, bank of the west, barclays bank plc, jpmorgan chase bank, royal bank of canada, the bank of nova scotia, cooperatieve rabobank u.a., u.s. bank national association",2,1,1,Not found
140,what companies are the borrower but not the intermediateco in the agreement,"wwtai finance ltd, wwtai airopco ii dac, airopco 1et bermuda ltd., airopco 1jt bermuda ltd., airopco i sd ireland dac, airopco 1asl bermuda ltd., airopco ii ko ireland dac, airopco ii me ireland dac, wwtai airopco 1 bermuda ltd., wwtai airopco bpa ireland limited",2,1,1,Not found
155,what are the positions held by patrick foley but not by michael pope,"director, chief financial officer",1,2,1,Not found
141,who are the senior vice presidents of the company which is the lender in the agreement,"vijay prasad, andrew d. holtz, david w. dinella, thomas e. redmond",3,0,1,Not found
141,who are the vice presidents of the company which is the lender in the agreement,"jeff skalka, renee m. bonnell, richard r. powell",3,0,1,Not found
169,who are the authorized signatorys of the company which is the lender in the agreement,"mark walton, john m. olsen, anwar s. young, noam s. azachi",3,0,1,Not found
169,"what roles does bank of america, n.a. have in the agreement which are not the roles of merrill, lynch, pierce, fenner smith incorporated","syndication agent, documentation agent",2,1,1,Syndication Agent
169,"what roles does goldman sachs bank usa have in the agreement which are not the roles of merrill, lynch, pierce, fenner smith incorporated","lead arranger, syndication agent, documentation agent",2,1,1,Not found
169,what companies are the documentation agent but not the book runners in the agreement,"n.a., bank of america, new york branch, rabobank nederland, goldman sachs bank usa, co peratieve centrale raiffeisen boerenleenbank b.a.",2,1,1,GOLDMAN SACHS BANK USA
169,what companies are the syndication agent but not the book runners in the agreement,"n.a., bank of america, new york branch, rabobank nederland, goldman sachs bank usa, co peratieve centrale raiffeisen boerenleenbank b.a.",2,1,1,"COÖPERATIEVE CENTRALE RAIFFEISEN – BOERENLEENBANK B.A., ""RABOBANK NEDERLAND"", NEW YORK BRANCH and BANK OF AMERICA, N.A."
169,what companies are the lender but not the lead arranger in the agreement,"n.a., lynch, pierce, merrill, bank of america, barclays bank plc, fenner smith incorporated",2,1,1,"Barclays Bank PLC
Bank of America, N.A."
169,what companies are the lender but not the book runners in the agreement,"n.a., bank of america, new york branch, barclays bank plc, rabobank nederland, goldman sachs bank usa, co peratieve centrale raiffeisen boerenleenbank b.a.",2,1,1,"COÖPERATIEVE CENTRALE RAIFFEISEN – BOERENLEENBANK B.A., ""RABOBANK NEDERLAND"", NEW YORK BRANCH and GOLDMAN SACHS BANK USA"
169,what companies are the lead arranger but not the book runners in the agreement,"new york branch, rabobank nederland, goldman sachs bank usa, co peratieve centrale raiffeisen boerenleenbank b.a.",2,1,1,"COÖPERATIEVE CENTRALE RAIFFEISEN – BOERENLEENBANK B.A., ""RABOBANK NEDERLAND"", NEW YORK BRANCH and GOLDMAN SACHS BANK USA"
157,what are the addresses of offsite storage of the company which is the borrower in the agreement,"1100 placid avenue plano tx 75074, 1137 e. walnut st. garland tx 75040",3,0,1,Not found
157,what are the addresses of offsite storage of the company where mark w. king is employed,"1100 placid avenue plano tx 75074, 1137 e. walnut st. garland tx 75040",3,0,1,Not found
143,who are the vice presidents of the company which is the administrative agent in the agreement,"ravi pillay, anthony luppino, maureen malphus, michael h. keith",3,0,1,Not found
142,who are the corporate secretarys of the company where joel e. hunter is employed,"jon a. dobson, christine r. johnston",3,0,1,Not found
