Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response,f1_score,edit_distance,cosine_similarity
1398,66,what company is both the  book runner and the book runner in the agreement,bank of the west,1,1,0.0,Not found,0.0,0.1875,0.0
1399,66,what company is both the  bookrunner and the bookrunner in the agreement,barclays bank plc,1,1,0.0,Not found,0.0,0.05882352941176472,0.0
1400,66,what company is both the  bookrunners and the bookrunners in the agreement,barclays bank plc,1,1,0.0,Not found,0.0,0.05882352941176472,0.0
1401,66,what company is both the lead bookrunner and the bookrunner in the agreement,barclays bank plc,1,1,0.0,Not found,0.0,0.05882352941176472,0.0
1402,66,what company is both the  book manager and the book manager in the agreement,barclays bank plc,1,1,0.0,Not found,0.0,0.05882352941176472,0.0
1403,66,what company is both the  lead arranger and the lead arranger in the agreement,barclays bank plc,1,1,0.0,Not found,0.0,0.05882352941176472,0.0
1404,66,what company is both the lead arranger and the arranger in the agreement,barclays bank plc,1,1,0.0,Not found,0.0,0.05882352941176472,0.0
1405,66,what company is both the  book runner and the book runner in the agreement,barclays bank plc,1,1,0.0,Not found,0.0,0.05882352941176472,0.0
1406,66,what company is both the  bookrunner and the bookrunner in the agreement,"inc., keybanc capital markets",1,1,0.0,Not found,0.0,0.11111111111111116,0.0
1407,66,what company is both the  bookrunners and the bookrunners in the agreement,"inc., keybanc capital markets",1,1,0.0,Not found,0.0,0.11111111111111116,0.0
1408,66,what company is both the lead bookrunner and the bookrunner in the agreement,"inc., keybanc capital markets",1,1,0.0,Not found,0.0,0.11111111111111116,0.0
1409,66,what company is both the  book manager and the book manager in the agreement,"inc., keybanc capital markets",1,1,0.0,Not found,0.0,0.11111111111111116,0.0
1410,66,what company is both the  lead arranger and the lead arranger in the agreement,"inc., keybanc capital markets",1,1,0.0,Not found,0.0,0.11111111111111116,0.0
1411,66,what company is both the lead arranger and the arranger in the agreement,"inc., keybanc capital markets",1,1,0.0,Not found,0.0,0.11111111111111116,0.0
1412,66,what company is both the  book runner and the book runner in the agreement,"inc., keybanc capital markets",1,1,0.0,Not found,0.0,0.11111111111111116,0.0
1413,66,what company is both the  bookrunner and the bookrunner in the agreement,"llc, wells fargo securities",1,1,0.0,Not found,0.0,0.15384615384615385,0.0
1414,66,what company is both the  bookrunners and the bookrunners in the agreement,"llc, wells fargo securities",1,1,0.0,Not found,0.0,0.15384615384615385,0.0
1415,66,what company is both the lead bookrunner and the bookrunner in the agreement,"llc, wells fargo securities",1,1,0.0,Not found,0.0,0.15384615384615385,0.0
1416,66,what company is both the  book manager and the book manager in the agreement,"llc, wells fargo securities",1,1,0.0,Not found,0.0,0.15384615384615385,0.0
1417,66,what company is both the  lead arranger and the lead arranger in the agreement,"llc, wells fargo securities",1,1,0.0,Not found,0.0,0.15384615384615385,0.0
1418,66,what company is both the lead arranger and the arranger in the agreement,"llc, wells fargo securities",1,1,0.0,Not found,0.0,0.15384615384615385,0.0
1419,66,what company is both the  book runner and the book runner in the agreement,"llc, wells fargo securities",1,1,0.0,Not found,0.0,0.15384615384615385,0.0
1420,66,"who is the director of bank of america, n.a.",ronnie glenn,2,0,0.0,Not found,0.0,0.25,0.0
1421,66,"who is the svp of bank of america, n.a.",ronnie glenn,2,0,0.0,Sebastian Lurie,0.0,0.1333333333333333,0.0
1422,66,"who is the duly authorized signatory of capital one, national association",karen m. dahlquist,2,0,0.0,Karen M. Dahlquist,1.0,1.0,1.0000000000000002
1423,66,who is the authorized signer of citibank n.a.,james riley,2,0,0.0,James Riley,1.0,1.0,1.0000000000000002
1424,66,"who is the cfo of icu medical, inc.",brian m. bonnell,2,0,0.0,Brian M. Bonnell,1.0,1.0,1.0000000000000002
1425,66,"who is the treasurer of icu medical, inc.",brian m. bonnell,2,0,0.0,Brian M. Bonnell,1.0,1.0,1.0000000000000002
1426,66,"who is the authorized officer of jpmorgan chase bank, n.a.",erik barragan,2,0,0.0,Erik Barragan,1.0,1.0,1.0000000000000002
1427,66,"who is the cfo of exc holding corp.tangent medical technologies, inc.excelsior medical corporationicu world, inc.",brian m. bonnell,2,0,0.0,Brian M. Bonnell,1.0,1.0,1.0000000000000002
1428,66,"who is the treasurer of exc holding corp.tangent medical technologies, inc.excelsior medical corporationicu world, inc.",brian m. bonnell,2,0,0.0,Brian M. Bonnell,1.0,1.0,1.0000000000000002
1429,66,what is the role in the agreement of the company where karen m. dahlquist is employed,lender,2,0,0.0,Lender,1.0,1.0,1.0
1430,66,what is the role in the agreement of the company where brian m. bonnell is employed,borrower,2,0,0.0,Borrower,1.0,1.0,1.0
1431,66,what is the role in the agreement of the company where erik barragan is employed,lender,2,0,0.0,Lender,1.0,1.0,1.0
1432,66,what is the role in the agreement of the company where ben snodgrass is employed,lender,2,0,0.0,Lender,1.0,1.0,1.0
1433,66,what is the role in the agreement of the company where tanille ingle is employed,lender,2,0,0.0,Lender,1.0,1.0,1.0
1434,66,what is the role in the agreement of the company where bret douglas is employed,lender,2,0,0.0,Lender,1.0,1.0,1.0
1435,66,what is the role in the agreement of the company where tom priedeman is employed,lender,2,0,0.0,Lender,1.0,1.0,1.0
1436,66,what is the role in the agreement of the company where joseph d. hricovsky is employed,lender,2,0,0.0,Lender,1.0,1.0,1.0
1437,66,what is the role in the agreement of the company where kristie li is employed,lender,2,0,0.0,Lender,1.0,1.0,1.0
1438,66,what is the role in the agreement of the company where kathryn e. benjamin is employed,lender,2,0,0.0,Lender,1.0,1.0,1.0
1439,66,what is the role in the agreement of the company associated with bank of thewest,lender,2,0,0.0,Lender,1.0,1.0,1.0
1440,66,what is the role in the agreement of the company associated with cahill gordon reindel llp,legal counsel,2,0,0.0,Not found,0.0,0.3076923076923077,0.0
1441,66,what is the role in the agreement of the company associated with deloitte touche llp,legal counsel,2,0,0.0,Not found,0.0,0.3076923076923077,0.0
1442,66,what is the role in the agreement of the company associated with keybanc capital markets,agents,2,0,0.0,Not found,0.0,0.0,0.0
1443,66,what is the role in the agreement of the company associated with silicon valley bank,lender,2,0,0.0,Lender,1.0,1.0,1.0
1444,66,what is the role in the agreement of the company associated with the huntington national bank,lender,2,0,0.0,Lender,1.0,1.0,1.0
1445,66,"what is the role in the agreement of the company associated with capital one, national association",lender,2,0,0.0,Lender,1.0,1.0,1.0
1446,66,"what is the role in the agreement of the company associated with icu medical, inc.",borrower,2,0,0.0,Borrower,1.0,1.0,1.0
1447,66,"what is the role in the agreement of the company associated with keybank, national association",lender,2,0,0.0,Lender,1.0,1.0,1.0
1671,9,what position does ann e. sutton hold,director,1,0,,Director,1.0,1.0,1.0
1672,9,what position does brian d. williams hold,authorised signatory,1,0,,Authorised Signatory,1.0,1.0,1.0000000000000002
1673,9,what position does eric searls hold,senior vice president,1,0,,Senior Vice President,1.0,1.0,1.0000000000000002
1674,9,what position does james disher hold,authorized signatory,1,0,,Authorized Signatory,1.0,1.0,1.0000000000000002
1675,9,what position does mark walton hold,authorized signatory,1,0,,Authorized Signatory,1.0,1.0,1.0000000000000002
1676,9,what position does mikhail faybusovich hold,director,1,0,,Director,1.0,1.0,1.0
1677,9,what position does peter predun hold,executive director,1,0,,Executive Director,1.0,1.0,1.0000000000000002
1678,9,what position does raymond g. dunning hold,vice president,1,0,,Vice President,1.0,1.0,1.0000000000000002
1679,9,what position does wei jen yuan hold,associate,1,0,,Associate,1.0,1.0,1.0
1680,9,"who is the associate of credit suisse ag, cayman islands branch",wei jen yuan,2,0,0.0,Wei-Jen Yuan,0.4,0.9166666666666666,0.2605556710562624
1681,9,"who is the vice president of citibank, n.a.",raymond g. dunning,2,0,0.0,Raymond G. Dunning,1.0,1.0,1.0000000000000002
1682,9,who is the chief financial officer of middletown cogeneration company llc,mark e. newman,2,0,0.0,Mark E. Newman,1.0,1.0,1.0000000000000002
1683,9,who is the senior vice president of middletown cogeneration company llc,mark e. newman,2,0,0.0,Not mentioned,0.0,0.07692307692307687,0.0
1684,9,who is the treasurer of middletown cogeneration company llc,mark e. newman,2,0,0.0,Mark E. Newman,1.0,1.0,1.0000000000000002
1685,9,who is the authorised signatory of the royal bank of scotland plc,brian d. williams,2,0,0.0,Brian D. Williams,1.0,1.0,1.0000000000000002
1686,9,"who is the executive director of jpmorgan chase bank, n.a.",peter predun,2,0,0.0,Peter Predun,1.0,1.0,1.0000000000000002
1687,9,"who is the chief financial officer of suncoke energy partners, l.p.",mark e. newman,2,0,0.0,Mark E. Newman,1.0,1.0,1.0000000000000002
1688,9,"who is the treasurer of suncoke energy partners, l.p.",mark e. newman,2,0,0.0,Not mentioned,0.0,0.07692307692307687,0.0
1689,9,what is the role in the agreement of the company where wei jen yuan is employed,lender,2,0,0.0,Lender,1.0,1.0,1.0
1690,9,what is the role in the agreement of the company where raymond g. dunning is employed,lender,2,0,0.0,Lender,1.0,1.0,1.0
1691,9,what is the role in the agreement of the company where mark e. newman is employed,borrower,2,0,0.0,Borrower,1.0,1.0,1.0
1692,9,what is the role in the agreement of the company where brian d. williams is employed,lender,2,0,0.0,Lender,1.0,1.0,1.0
1693,9,what is the role in the agreement of the company where james disher is employed,lender,2,0,0.0,Lender,1.0,1.0,1.0
1694,9,what is the role in the agreement of the company where mark walton is employed,lender,2,0,0.0,Lender,1.0,1.0,1.0
1695,9,what is the role in the agreement of the company where denise r. cade is employed,borrower,2,0,0.0,Borrower,1.0,1.0,1.0
1696,9,what is the role in the agreement of the company where jonathan m. phillips is employed,borrower,2,0,0.0,Lender,0.0,0.25,0.0
1697,9,what is the role in the agreement of the company where eric searls is employed,borrower,2,0,0.0,Lender,0.0,0.25,0.0
1698,9,"what is the role in the agreement of the company associated with citibank, n.a.",agents,2,0,0.0,Lender,0.0,0.16666666666666663,0.0
1699,9,what is the role in the agreement of the company associated with haverhill cogeneration company llc,borrower,2,0,0.0,Borrower,1.0,1.0,1.0
1700,9,what is the role in the agreement of the company associated with haverhill coke company llc,borrower,2,0,0.0,Borrower,1.0,1.0,1.0
1701,9,what is the role in the agreement of the company associated with j.p. morgan securities llc,arrangers,2,0,0.0,Joint Lead Arranger,0.0,0.368421052631579,0.0
1702,9,what is the role in the agreement of the company associated with jpmorgan chase bank,agent,2,0,0.0,Administrative Agent and Lender,0.4,0.16129032258064513,0.37997836159100784
1703,9,"what is the role in the agreement of the company associated with middletown coke company, llc",borrower,2,0,0.0,Borrower,1.0,1.0,1.0
1704,9,what is the role in the agreement of the company associated with rbs securities inc,arrangers,2,0,0.0,Joint Lead Arranger,0.0,0.368421052631579,0.0
1705,9,what is the role in the agreement of the company associated with the royal bank of scotland,agent,2,0,0.0,Not mentioned,0.0,0.23076923076923073,0.0
1706,9,what is the role in the agreement of the company associated with the royal bank of scotland plc,agents,2,0,0.0,Lender,0.0,0.16666666666666663,0.0
1707,9,"what is the role in the agreement of the company associated with credit suisse ag, cayman islands branch",lender,2,0,0.0,Lender,1.0,1.0,1.0
1708,9,what is the role in the agreement of the company associated with middletown cogeneration company llc,borrower,2,0,0.0,Borrower,1.0,1.0,1.0
1709,9,what is the role in the agreement of the company associated with the royal bank of scotland plc,lender,2,0,0.0,Lender,1.0,1.0,1.0
1710,9,"what is the role in the agreement of the company associated with suncoke energy partners, l.p.",borrower,2,0,0.0,Borrower,1.0,1.0,1.0
1740,65,what position does andrew griffin hold,authorized signatory,1,0,,Chief Operating Officer of the Tribe,0.0,0.16666666666666663,0.0
1741,65,what position does brian d. corum hold,managing director,1,0,,Chief Financial Officer of the Tribe,0.0,0.2222222222222222,0.0
1742,65,what position does frank mccormack hold,svp,1,0,,Chief Executive Officer of the Tribe,0.0,0.02777777777777779,0.0
1743,65,what position does lise hinton hold,senior vice president,1,0,,Chief Accounting Officer of the Tribe,0.0,0.2432432432432432,0.0
1744,65,what position does mario c. kontomerkos hold,chief executive officer,1,0,,Chief Executive Officer of the Borrower,0.6666666666666666,0.5897435897435898,0.5797386715376658
1745,65,what position does matthew j. bradley hold,senior vice president,1,0,,Chief Accounting Officer of the Borrower,0.0,0.22499999999999998,0.0
1746,65,what position does philip tancorra hold,vice president,1,0,,Chief Financial Officer of the Borrower,0.0,0.1282051282051282,0.0
1747,65,what position does sean mcwhinnie hold,director,1,0,,Chief Operating Officer of the Borrower,0.0,0.15384615384615385,0.0
1748,65,what position does whitney gaston hold,authorized signatory,1,0,,Chief Financial Officer of the Borrower,0.0,0.17948717948717952,0.0
1749,65,what position does yumi okabe hold,vice president,1,0,,Chief Accounting Officer of the Borrower,0.0,0.125,0.0
1750,65,what company is both the  bookrunner and the bookrunner in the agreement,bofa securities,1,1,0.0,DBSI,0.0,0.1333333333333333,0.0
1751,65,what company is both the  bookrunners and the bookrunners in the agreement,bofa securities,1,1,0.0,DBSI,0.0,0.1333333333333333,0.0
1752,65,what company is both the lead bookrunner and the bookrunner in the agreement,bofa securities,1,1,0.0,DBSI,0.0,0.1333333333333333,0.0
1753,65,what company is both the  book manager and the book manager in the agreement,bofa securities,1,1,0.0,DBSI,0.0,0.1333333333333333,0.0
1754,65,what company is both the  lead arranger and the lead arranger in the agreement,bofa securities,1,1,0.0,DBSI,0.0,0.1333333333333333,0.0
1755,65,what company is both the lead arranger and the arranger in the agreement,bofa securities,1,1,0.0,DBSI,0.0,0.1333333333333333,0.0
1756,65,what company is both the  book runner and the book runner in the agreement,bofa securities,1,1,0.0,DBSI,0.0,0.1333333333333333,0.0
1757,65,what company is both the  bookrunner and the bookrunner in the agreement,citizens ban,1,1,0.0,DBSI,0.0,0.08333333333333337,0.0
1758,65,what company is both the  bookrunners and the bookrunners in the agreement,citizens ban,1,1,0.0,DBSI,0.0,0.08333333333333337,0.0
1759,65,what company is both the lead bookrunner and the bookrunner in the agreement,citizens ban,1,1,0.0,DBSI,0.0,0.08333333333333337,0.0
1760,65,what company is both the  book manager and the book manager in the agreement,citizens ban,1,1,0.0,DBSI,0.0,0.08333333333333337,0.0
1761,65,what company is both the  lead arranger and the lead arranger in the agreement,citizens ban,1,1,0.0,DBSI,0.0,0.08333333333333337,0.0
1762,65,what company is both the lead arranger and the arranger in the agreement,citizens ban,1,1,0.0,DBSI,0.0,0.08333333333333337,0.0
1763,65,what company is both the  book runner and the book runner in the agreement,citizens ban,1,1,0.0,DBSI,0.0,0.08333333333333337,0.0
1764,65,what company is both the  bookrunner and the bookrunner in the agreement,credit suisse,1,1,0.0,DBSI,0.0,0.23076923076923073,0.0
1765,65,what company is both the  bookrunners and the bookrunners in the agreement,credit suisse,1,1,0.0,DBSI,0.0,0.23076923076923073,0.0
1766,65,what company is both the lead bookrunner and the bookrunner in the agreement,credit suisse,1,1,0.0,DBSI,0.0,0.23076923076923073,0.0
1767,65,what company is both the  book manager and the book manager in the agreement,credit suisse,1,1,0.0,DBSI,0.0,0.23076923076923073,0.0
1768,65,what company is both the  lead arranger and the lead arranger in the agreement,credit suisse,1,1,0.0,DBSI,0.0,0.23076923076923073,0.0
1769,65,what company is both the lead arranger and the arranger in the agreement,credit suisse,1,1,0.0,DBSI,0.0,0.23076923076923073,0.0
1770,65,what company is both the  book runner and the book runner in the agreement,credit suisse,1,1,0.0,DBSI,0.0,0.23076923076923073,0.0
1771,65,what company is both the  bookrunner and the bookrunner in the agreement,dbsi,1,1,0.0,DBSI,1.0,1.0,1.0
1772,65,what company is both the  bookrunners and the bookrunners in the agreement,dbsi,1,1,0.0,DBSI,1.0,1.0,1.0
1773,65,what company is both the lead bookrunner and the bookrunner in the agreement,dbsi,1,1,0.0,DBSI,1.0,1.0,1.0
1774,65,what company is both the  book manager and the book manager in the agreement,dbsi,1,1,0.0,DBSI,1.0,1.0,1.0
1775,65,what company is both the  lead arranger and the lead arranger in the agreement,dbsi,1,1,0.0,DBSI,1.0,1.0,1.0
1776,65,what company is both the lead arranger and the arranger in the agreement,dbsi,1,1,0.0,DBSI,1.0,1.0,1.0
1777,65,what company is both the  book runner and the book runner in the agreement,dbsi,1,1,0.0,DBSI,1.0,1.0,1.0
1778,65,what company is both the  bookrunner and the bookrunner in the agreement,fifth third,1,1,0.0,DBSI,0.0,0.09090909090909094,0.0
1779,65,what company is both the  bookrunners and the bookrunners in the agreement,fifth third,1,1,0.0,DBSI,0.0,0.09090909090909094,0.0
1780,65,what company is both the lead bookrunner and the bookrunner in the agreement,fifth third,1,1,0.0,DBSI,0.0,0.09090909090909094,0.0
1781,65,what company is both the  book manager and the book manager in the agreement,fifth third,1,1,0.0,DBSI,0.0,0.09090909090909094,0.0
1782,65,what company is both the  lead arranger and the lead arranger in the agreement,fifth third,1,1,0.0,DBSI,0.0,0.09090909090909094,0.0
1783,65,what company is both the lead arranger and the arranger in the agreement,fifth third,1,1,0.0,DBSI,0.0,0.09090909090909094,0.0
1784,65,what company is both the  book runner and the book runner in the agreement,fifth third,1,1,0.0,DBSI,0.0,0.09090909090909094,0.0
1785,65,what company is both the  bookrunner and the bookrunner in the agreement,goldman,1,1,0.0,DBSI,0.0,0.1428571428571429,0.0
1786,65,what company is both the  bookrunners and the bookrunners in the agreement,goldman,1,1,0.0,DBSI,0.0,0.1428571428571429,0.0
1787,65,what company is both the lead bookrunner and the bookrunner in the agreement,goldman,1,1,0.0,DBSI,0.0,0.1428571428571429,0.0
1788,65,what company is both the  book manager and the book manager in the agreement,goldman,1,1,0.0,DBSI,0.0,0.1428571428571429,0.0
1789,65,what company is both the  lead arranger and the lead arranger in the agreement,goldman,1,1,0.0,DBSI,0.0,0.1428571428571429,0.0
1790,65,what company is both the lead arranger and the arranger in the agreement,goldman,1,1,0.0,"Citizens Bank, N.A.",0.0,0.125,0.0
1791,65,what company is both the  book runner and the book runner in the agreement,goldman,1,1,0.0,"Citizens Bank, N.A.",0.0,0.125,0.0
1792,65,what company is both the  bookrunner and the bookrunner in the agreement,keybank,1,1,0.0,"Citizens Bank, N.A.",0.0,0.3125,0.0
1793,65,what company is both the  bookrunners and the bookrunners in the agreement,keybank,1,1,0.0,"Citizens Bank, N.A.",0.0,0.3125,0.0
1794,65,what company is both the lead bookrunner and the bookrunner in the agreement,keybank,1,1,0.0,"Citizens Bank, N.A.",0.0,0.3125,0.0
1795,65,what company is both the  book manager and the book manager in the agreement,keybank,1,1,0.0,"Citizens Bank, N.A.",0.0,0.3125,0.0
1796,65,what company is both the  lead arranger and the lead arranger in the agreement,keybank,1,1,0.0,"Citizens Bank, N.A.",0.0,0.3125,0.0
1797,65,what company is both the lead arranger and the arranger in the agreement,keybank,1,1,0.0,"Citizens Bank, N.A.",0.0,0.3125,0.0
1798,65,what company is both the  book runner and the book runner in the agreement,keybank,1,1,0.0,"Citizens Bank, N.A.",0.0,0.3125,0.0
1799,65,what company is both the  bookrunner and the bookrunner in the agreement,truist securities,1,1,0.0,"Citizens Bank, N.A.",0.0,0.11764705882352944,0.0
1800,65,what company is both the  bookrunners and the bookrunners in the agreement,truist securities,1,1,0.0,"Citizens Bank, N.A.",0.0,0.11764705882352944,0.0
1801,65,what company is both the lead bookrunner and the bookrunner in the agreement,truist securities,1,1,0.0,"Citizens Bank, N.A.",0.0,0.11764705882352944,0.0
1802,65,what company is both the  book manager and the book manager in the agreement,truist securities,1,1,0.0,"Citizens Bank, N.A.",0.0,0.11764705882352944,0.0
1803,65,what company is both the  lead arranger and the lead arranger in the agreement,truist securities,1,1,0.0,"Citizens Bank, N.A.",0.0,0.11764705882352944,0.0
1804,65,what company is both the lead arranger and the arranger in the agreement,truist securities,1,1,0.0,"Citizens Bank, N.A.",0.0,0.11764705882352944,0.0
1805,65,what company is both the  book runner and the book runner in the agreement,truist securities,1,1,0.0,"Citizens Bank, N.A.",0.0,0.11764705882352944,0.0
1806,65,who is the svp of truist bank,frank mccormack,2,0,0.0,Frank McCormack,1.0,1.0,1.0000000000000002
1807,65,"who is the managing director of bank of america, n.a.",brian d. corum,2,0,0.0,Brian D. Corum,1.0,1.0,1.0000000000000002
1808,65,"who is the director of citizens bank, n.a.",sean mcwhinnie,2,0,0.0,Sean McWhinnie,1.0,1.0,1.0000000000000002
1809,65,who is the chief executive officer of mohegan tribal gaming authority,mario c. kontomerkos,2,0,0.0,Mario C. Kontomerkos,1.0,1.0,1.0000000000000002
1810,65,what is the role in the agreement of the company where frank mccormack is employed,lender,2,0,0.0,Revolving Lender,0.6666666666666666,0.375,0.5797386715376658
1811,65,what is the role in the agreement of the company where brian d. corum is employed,lender,2,0,0.0,Swingline Lender and a Revolving Lender,0.33333333333333337,0.15384615384615385,0.6348087971775132
1812,65,what is the role in the agreement of the company where mario c. kontomerkos is employed,borrower,2,0,0.0,Borrower,1.0,1.0,1.0
1813,65,what is the role in the agreement of the company where yumi okabe is employed,lender,2,0,0.0,Revolving Lender,0.6666666666666666,0.375,0.5797386715376658
1814,65,what is the role in the agreement of the company where philip tancorra is employed,lender,2,0,0.0,Revolving Lender,0.6666666666666666,0.375,0.5797386715376658
1815,65,what is the role in the agreement of the company where lise hinton is employed,lender,2,0,0.0,Revolving Lender,0.6666666666666666,0.375,0.5797386715376658
1816,65,what is the role in the agreement of the company where matthew j. bradley is employed,lender,2,0,0.0,Revolving Lender,0.6666666666666666,0.375,0.5797386715376658
1817,65,what is the role in the agreement of the company where whitney gaston is employed,lender,2,0,0.0,Revolving Lender,0.6666666666666666,0.375,0.5797386715376658
1818,65,what is the role in the agreement of the company where andrew griffin is employed,lender,2,0,0.0,Revolving Lender,0.6666666666666666,0.375,0.5797386715376658
1819,65,what is the role in the agreement of the company associated with citizens bank,trustee,2,0,0.0,Administrative Agent,0.0,0.19999999999999996,0.0
1820,65,"what is the role in the agreement of the company associated with tribe, faegre drinker biddle reath llp",legal counsel,2,0,0.0,Special counsel to Loan Parties and the Tribe,0.2,0.24444444444444446,0.1505569696020495
1821,65,"what is the role in the agreement of the company associated with tribe, rosenn, jenkins greenwald llp",legal counsel,2,0,0.0,Special Pennsylvania counsel to the Loan Parties and the Tribe,0.1818181818181818,0.17741935483870963,0.1216033147861901
1822,65,what is the role in the agreement of the company associated with mohegan tribal gaming authority,borrower,2,0,0.0,Borrower,1.0,1.0,1.0
2844,43,what is the role in the agreement of the company associated with k12 california l.l.c,guarantors,2,0,0.0,guarantor,0.0,0.9,0.0
2845,43,what is the role in the agreement of the company associated with k12 virtual schools l.l.c.,guarantors,2,0,0.0,guarantor,0.0,0.9,0.0
2846,43,what is the role in the agreement of the company associated with k12 washington l.l.c.,guarantors,2,0,0.0,guarantor,0.0,0.9,0.0
2847,43,"what is the role in the agreement of the company associated with power glide language courses, inc",guarantors,2,0,0.0,guarantor,0.0,0.9,0.0
2848,43,"what is the role in the agreement of the company associated with fuel education llc,",guarantors,2,0,0.0,guarantor,0.0,0.9,0.0
2849,43,what is the role in the agreement of the company associated with k12 classroom l.l.c,guarantors,2,0,0.0,guarantor,0.0,0.9,0.0
2850,43,"what is the role in the agreement of the company associated with k12 florida l.l.c.,",guarantors,2,0,0.0,guarantor,0.0,0.9,0.0
2851,43,what is the role in the agreement of the company associated with k12 inc,borrower,2,0,0.0,borrower,1.0,1.0,1.0
2852,43,what is the role in the agreement of the company associated with k12 management inc.,guarantors,2,0,0.0,guarantor,0.0,0.9,0.0
2853,43,what is the role in the agreement of the company associated with k12 services inc.,guarantors,2,0,0.0,guarantor,0.0,0.9,0.0
2954,47,what position does anthony galea hold,vice president,1,0,,vice president,1.0,1.0,1.0000000000000002
2955,47,what position does bremmer kneib hold,vice president,1,0,,vice president,1.0,1.0,1.0000000000000002
2956,47,what position does brian mcnany hold,director,1,0,,director,1.0,1.0,1.0
2957,47,what position does james edgemond hold,chief financial officer and treasurer,1,0,,chief financial officer and treasurer,1.0,1.0,1.0000000000000002
2958,47,what position does john p. treadwell jr. hold,vice president,1,0,,vice president,1.0,1.0,1.0000000000000002
2959,47,what position does kirk tesch hold,managing director,1,0,,managing director,1.0,1.0,1.0000000000000002
2960,47,what position does marni mcmanus hold,vice president,1,0,,vice president,1.0,1.0,1.0000000000000002
2961,47,what position does philip f. kurpiewski hold,vice president,1,0,,senior vice president,0.8,0.6666666666666667,0.7092972666062739
2962,47,what position does robert laporte hold,senior vice president,1,0,,senior vice president,1.0,1.0,1.0000000000000002
2963,47,what position does samuel coward hold,vice president,1,0,,vice president,1.0,1.0,1.0000000000000002
2964,47,who is the vice president of barclays bank plc,samuel coward,2,0,0.0,samuel coward,1.0,1.0,1.0000000000000002
2965,47,"who is the vice president of pnc bank, national association",bremmer kneib,2,0,0.0,bremmer kneib,1.0,1.0,1.0000000000000002
2966,47,"who is the director of the bank of tokyo mitsubishi ufj, ltd.",brian mcnany,2,0,0.0,brian mcnany,1.0,1.0,1.0000000000000002
2967,47,who is the chief financial officer and treasurer of united therapeutics corporation,james edgemond,2,0,0.0,james edgemond,1.0,1.0,1.0000000000000002
2968,47,"who is the managing director of wells fargo bank, national association",kirk tesch,2,0,0.0,kirk tesch,1.0,1.0,1.0000000000000002
2969,47,what is the role in the agreement of the company where samuel coward is employed,lender,2,0,0.0,lender,1.0,1.0,1.0
2970,47,what is the role in the agreement of the company where james edgemond is employed,borrower,2,0,0.0,borrower,1.0,1.0,1.0
2971,47,what is the role in the agreement of the company associated with lung biotechnology pbc,guarantors,2,0,0.0,guarantor,0.0,0.9,0.0
2972,47,what is the role in the agreement of the company associated with united therapeutics corporation,borrower,2,0,0.0,borrower,1.0,1.0,1.0
3529,51,what position does cody gunsch hold,vice president,1,0,,Vice President,1.0,1.0,1.0000000000000002
3530,51,what position does sonia flores hold,vp,1,0,,VP,1.0,1.0,1.0
3531,51,who is the treasurer of calpine corporation,zamir rauf,2,0,0.0,Zamir Rauf,1.0,1.0,1.0000000000000002
3532,51,"who is the vice president, finance of calpine corporation",zamir rauf,2,0,0.0,Zamir Rauf,1.0,1.0,1.0000000000000002
3533,51,"who is the vice president of morgan stanley senior funding, inc.",cody gunsch,2,0,0.0,Cody Gunsch,1.0,1.0,1.0000000000000002
3534,51,"who is the vp of mufg union bank, n.a.",sonia flores,2,0,0.0,Sonia N. Flores,0.8,0.8571428571428572,1.0000000000000002
3535,51,what is the role in the agreement of the company where zamir rauf is employed,borrower,2,0,0.0,Borrower,1.0,1.0,1.0
3536,51,what is the role in the agreement of the company where sonia flores is employed,agent,2,0,0.0,Collateral Agent,0.6666666666666666,0.3125,0.5797386715376658
3537,51,"what is the role in the agreement of the company associated with ing capital, llc",co manager,2,0,0.0,Co-Manager,0.0,0.9,0.0
3538,51,what is the role in the agreement of the company associated with cahill gordon reindel llp,administrative agent,2,0,0.0,Counsel to the Administrative Agent,0.5714285714285715,0.5714285714285714,0.5023287782256718
3539,51,what is the role in the agreement of the company associated with calpine corporation,borrower,2,0,0.0,Borrower,1.0,1.0,1.0
3555,45,"what position does cynthia m. olson, hold",client services representative,1,0,,Client Services Representative,1.0,1.0,1.0000000000000002
3556,45,what position does eric niedbalski hold,portfolio manager,1,0,,Portfolio Manager,1.0,1.0,1.0000000000000002
3557,45,what position does harold r. carpenter hold,chief financial officer,1,0,,Chief Financial Officer,1.0,1.0,1.0000000000000002
3558,45,what position does mark r. cousineau hold,senior vice president,1,0,,Senior Vice President,1.0,1.0,1.0000000000000002
3559,45,what company is both the subsidiary borrower and the borrower in the agreement,"inc, pinnacle financial partners",1,1,0.0,Pinnacle Bank,0.3333333333333333,0.3548387096774194,0.22028815056182968
3560,45,what company is both the subsidiary guarantor and the guarantor in the agreement,"inc, pinnacle financial partners",1,1,0.0,"Pinnacle Financial Partners, Inc.",1.0,0.7419354838709677,1.0
3561,45,who is the chief financial officer of pinnacle bank,harold r. carpenter,2,0,0.0,Harold R. Carpenter,1.0,1.0,1.0000000000000002
3562,45,who is the client services representative of u.s. bank national association,cynthia m. olson,2,0,0.0,Cynthia M. Olson,1.0,1.0,1.0000000000000002
3563,45,who is the portfolio manager of u.s. bank national association,eric niedbalski,2,0,0.0,Eric Niedbalski,1.0,1.0,1.0000000000000002
